,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TTE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
191,9.575,1.0145228903974652,1.1066521373247618,1.120213423631863,0.6943808520593241,1.220381926206752,1.342964932187342,1.3552232327854,1.430135069773538,1.3388788319879878,1.6257725944698305,1.6633316973123684,1.5345576304236694,1.5345576304236686,1.6579661111920043,1.9316110033304923,1.2984718411277196,1.411149149655332,1.6261010997425072
192,9.625,1.015092623620936,1.1169614186330363,1.1362062764467085,0.7042138318863614,1.2050397567523323,1.3816171707730882,1.3991401202560645,1.3519629485711295,1.3681379788631074,1.8213247492911169,1.715125055454899,1.4921056983988443,1.454935805556168,1.6567152238449796,1.8107047799074936,1.1681966321983832,1.4018359586380598,1.5359401638649164
193,9.675,1.0144898496785362,1.1094562358140714,1.1528119911327606,0.704565001793359,1.2566498926216818,1.3820480772357342,1.4487492392644867,1.343361403259059,1.3366912870561836,1.6186148652310417,1.776272157299,1.5187652469213344,1.5187652469213344,1.4977442746456069,1.8866322617465696,1.3505974687155122,1.3295764964397838,1.654597192774442
194,9.725,1.0156704187356969,1.1387560140105115,1.1141999596896577,0.693034197522557,1.2371595839828289,1.3586309625595845,1.4206869929194494,1.3705140322029634,1.3705140322029636,1.7476514546221016,1.523993679179392,1.497986961104658,1.3835574015758303,1.8412756396911407,1.8308729524612488,1.274329185661949,1.4563762121850847,1.583331456337662
195,9.775,1.015079269320419,1.0979204726088212,1.1661722372298529,0.6944837547365954,1.1696471472160916,1.397042235054751,1.3303919506882471,1.398349103375662,1.302947715949099,1.9254526594767667,1.8224872766170477,1.5547772811817753,1.4775532440369852,1.6525943948985096,1.910007852047809,1.36943959203428,1.415774014321154,1.5897119646520388
196,9.825,1.0146302889189251,1.117394370507141,1.140967066013707,0.714846200238427,1.2263334984485097,1.4320160155933552,1.4190800082257546,1.3505191691774727,1.3893271912802738,1.7071609722999797,1.7479289955190829,1.5542808852283396,1.4370728184734156,1.8345610448596796,1.7632170042262478,1.4931288503996831,1.3657287778399838,1.6061769147853129
197,9.875,1.0151700706698894,1.0907116373183057,1.0938389534376576,0.7384146124297635,1.1255895392221704,1.4316372068832603,1.3074253919747845,1.3509635539014666,1.3253528704151836,1.8362083978347647,1.5940710266917193,1.5537147981678785,1.5537147981678785,1.6848725408703615,1.8109857550073645,1.523447626774998,1.2611321413700316,1.5101156584233748
198,9.925,1.016759856096482,1.1297602713748789,1.1164241467549394,0.7160119321808922,1.175125077705672,1.4083753628166151,1.3551334499108565,1.3868250647357128,1.3310478226439653,1.8626986701300416,1.7428467449742218,1.4681860831587996,1.4781737435884514,1.7178775939000934,1.8077665377669572,1.3633156486474562,1.2934020256398953,1.5840633271232285
199,9.975,1.0147791294819934,1.1078533989572743,1.140624546532304,0.689417261594196,1.164628913400211,1.3679369780239543,1.4080965957274103,1.3704469541304205,1.3729569302368867,1.8836229780796916,1.458448237620758,1.5029432685990176,1.4831676992753466,1.6463161461956357,1.8391279471014312,1.473279914613512,1.59193333055554,1.4933077233418222
200,10.025,1.0148592393100813,1.1026655175584894,1.1575186921195058,0.7134446886664361,1.2487132170279858,1.4562108361759194,1.4549683354624583,1.3170507562683238,1.4263908190528631,1.806144218930576,1.7914601195896769,1.6201456272791883,1.4390417354081009,1.4830940334307976,1.923617013657768,1.5271463314534943,1.3705159384839043,1.5147097983382425
201,10.075,1.0152268323447882,1.106770063361901,1.136813936453788,0.6978582437902944,1.1748398799706792,1.4184192477551758,1.4823895867692864,1.3741320899761773,1.3938152712112877,1.7494918472798346,1.7204144204552396,1.4102552009928868,1.4054089631887876,1.5750272863322614,1.7979542253208278,1.3811777741682911,1.4538713412297797,1.4703386594824837
202,10.125,1.014961173361856,1.1114264412820438,1.1395725092823916,0.6924720361764701,1.2144245040070196,1.464130645753699,1.4373329134686892,1.3593758740941162,1.3143069607056912,1.919396802783048,1.6458827583864628,1.4539430781081588,1.3627717299759643,1.4971295061707772,1.8810088667273863,1.4875325221568616,1.5499129182473113,1.5107905191293611
203,10.175,1.0144511009780115,1.11707099922779,1.1197900361427464,0.7122257228113328,1.236290310114326,1.3991187899830426,1.341224219363055,1.4099740219742902,1.3774083260005467,1.886324993495948,1.667758369564427,1.3018968468964478,1.4064287105158697,1.7627873364911744,1.7960474749155366,1.510960574135293,1.3969258138231948,1.4927790115855313
204,10.225,1.0136658432408685,1.1353416900930688,1.1070703357547829,0.7227996503236643,1.1609274383660086,1.3830802197817258,1.3806914801966106,1.3974126572924177,1.3150011416059413,1.9055627144896583,1.6750131515020203,1.4209381229033995,1.3597719123148426,1.7361793620905772,1.8349863176567085,1.566796009691497,1.5385654509583164,1.492474742822514
205,10.275,1.0125965092787583,1.1327625449314518,1.1352067167624147,0.70807010157341,1.182774060857297,1.4252427433330426,1.36492126622932,1.39567339181161,1.3057825631864557,1.7752363404321798,1.719323384828016,1.5282874531804578,1.30929504373082,1.6540916032898256,1.9709316850467489,1.346570347466929,1.4164615419721325,1.534468307116295
206,10.325,1.0119819067868747,1.1279794822155222,1.1086150275852138,0.6964553861317339,1.2158575439801322,1.3704752663359885,1.379846037387858,1.3739893054804393,1.3353348748914755,1.9518890156906497,1.725783668719392,1.5642798494542085,1.3474032921552486,1.6934829048663556,1.7396268532278358,1.467377557895099,1.3612464766636925,1.4730278372863006
207,10.375,1.0125018186820691,1.163335779978002,1.1099417623506866,0.6996867390850432,1.243609536338014,1.4489443198565108,1.3375763016769875,1.3178548817910298,1.400220811902969,1.686339593456992,1.814300321415788,1.5720889434937817,1.3161674875761893,1.645209359470237,1.791450191423147,1.4852584495217416,1.4989685275173263,1.4434753546780523
208,10.425,1.0097758867639657,1.1526351640929675,1.1226321139414832,0.7646315324639028,1.1868987469887062,1.3891196370855234,1.3615440611632303,1.3305215382506503,1.3351174675710331,1.914622373695592,1.9372538438338376,1.5479925574560094,1.3216778560735516,1.6611499081472392,1.846727963280853,1.4891507350965711,1.493677029124219,1.5058703109946203
209,10.475,1.0109344286028026,1.1358853427847044,1.12605083765237,0.723493592780318,1.2484295776051428,1.3975127814941797,1.3986508212185242,1.337196676103959,1.3280923583092084,1.8067242775264052,1.8829384530051876,1.4525525208897163,1.3046073567250234,1.631879992604496,1.936736694519621,1.4704852680611935,1.470485268061194,1.4568069736625415
210,10.525,1.0104206984788202,1.1361306285944297,1.102247888505873,0.704691953775976,1.2681592864875832,1.37186653480479,1.3222674160443866,1.3707392821056898,1.3200129106461869,1.8606501369691208,1.8961756765771227,1.3366484277510855,1.4787505861830952,1.8206839049101176,1.7007852087331092,1.500954048438096,1.372173967359088,1.498325883518117
211,10.575,1.0090977319062755,1.1077918706473502,1.1228952629379405,0.7080550268059067,1.2171139676225111,1.4058224635199468,1.3779070055469531,1.39242304369291,1.3544580208496386,1.939870552232376,1.7067341820094384,1.4911930095391746,1.2712530376307418,1.6231569926842342,1.9090789561651984,1.5351810039208609,1.3768242241467894,1.4501225862134142
212,10.625,1.0083348667365082,1.1131829220231242,1.1310536950852832,0.7541474049147443,1.3185113909789947,1.4058959546428718,1.317405257261731,1.3561199373659798,1.2997071177855022,1.8650084857146465,1.817076024633196,1.4902637899869355,1.3726113855142834,1.7517135777039434,1.7386410883180936,1.4336163359815848,1.3856838749001343,1.402758146751041
213,10.675,1.0075729950579986,1.1186304582740798,1.139422080704275,0.7225384029207285,1.2831772267406811,1.33358384709087,1.36645772992795,1.3302964588071615,1.3785114869682134,1.9425476221910796,1.756926404959487,1.506553600321526,1.3856839704963029,1.614472912665474,1.7396593149844544,1.528137462790316,1.4029510604713349,1.3591226050500176
214,10.725,1.006738946089218,1.1278031687898584,1.1125074657773382,0.7144899382542471,1.251699931981329,1.3874002715283071,1.3233497112621333,1.3298633275603882,1.3298633275603882,1.8517750577210712,1.890264608574397,1.5353054173715106,1.4198367648115364,1.719199938115175,1.6593273034544471,1.4369432318574589,1.5609651179403947,1.4516059178968206
215,10.775,1.0066967732138317,1.130898264063699,1.1082681755207056,0.72321526809197,1.269150075595241,1.308945459321533,1.3347586811980467,1.320776519348269,1.3164743157021823,1.737177684366369,1.728703646881655,1.4321123349166651,1.4066902224625228,1.478719541082592,1.88971035909122,1.4363493536590226,1.436349353659022,1.3739614144220715
216,10.825,1.0054880965766846,1.1440979832318898,1.1092645538211556,0.7430403636266856,1.2574529230605451,1.4332832046749426,1.3384414164102072,1.3863951295777703,1.2681093037644475,1.7589486573987654,1.5028725998777035,1.175431083703233,1.360141682570884,1.6246136764041093,1.6791872624331885,1.5070705680337873,1.402121364131713,1.41218792042436
217,10.875,1.0050787917935218,1.1288412131547705,1.1220971257804495,0.7654831417786186,1.3018774060896754,1.4233014950599203,1.3958490923362123,1.317715330737968,1.2923746513006995,1.6804198030875572,1.5182010597201945,1.5514766993852946,1.2977499469389058,1.4599686903062696,1.60970906879922,1.5514766993852953,1.455809235348132,1.4510555725388337
218,10.925,1.0037809506659696,1.131700684829659,1.1315041407718556,0.7550816057912948,1.2722024723661836,1.3297445249814304,1.3391604972275613,1.3967025498428087,1.2774335680584787,1.829932383995616,1.60737303999615,1.294141370663567,1.3188701866635075,1.5908871626628565,1.4672430826631526,1.479607490663123,1.4260283893299182,1.379514663996695
219,10.975,1.00259828202065,1.1455624739084354,1.1278395590621813,0.7469498262475063,1.220205458633692,1.418216709779856,1.3394268925698642,1.3404636006910484,1.3300965194792067,1.7030287045269803,1.535584635256942,1.4253165896400872,1.4375685947086263,1.5845926555310994,1.7234487129745455,1.511080625119863,1.5478366403254813,1.4536128870602851
220,11.025,1.001865735607998,1.12149283236606,1.152564996539341,0.7280490177019847,1.3057316148903078,1.3848357331802792,1.3889450380265116,1.3468246633526306,1.324223486698353,1.683569743062436,1.732134254881545,1.4286060560121157,1.404323800102561,1.5014528237407787,1.6754756577592516,1.3476652029802676,1.432653098663708,1.429555872144634
221,11.075,1.0014975937512771,1.1295586941754785,1.1052691658720093,0.7430642330246224,1.288877991512803,1.416136876930734,1.329600834846541,1.3581068251801571,1.35607068301347,1.8007517919623313,1.6684025511276834,1.4317781508475549,1.387661737236006,1.568137974737799,1.7486142122395911,1.5761591408489897,1.5601168086266075,1.3451004476664223
222,11.125,1.0010355798231294,1.122650385389374,1.1025590565270955,0.7594253744239198,1.333819291371897,1.3953646595819469,1.402427242819165,1.3368461127592763,1.3136404821227003,1.6256171026966446,1.613693260867574,1.4229117916024416,1.3712418103431347,1.5143279122919853,1.5938201911524563,1.4030387218873237,1.3672671964001113,1.343743971023033
223,11.175,1.000167495405024,1.11300248516371,1.108869817708251,0.7339000268453111,1.2599144782394578,1.348908437416689,1.399904975821619,1.314910745146736,1.3249100664026043,1.7489721905719469,1.5520158628048355,1.3786942943697784,1.3393030288163554,1.4968680910300447,1.5677723690262042,1.3393030288163557,1.390511674035804,1.4232707367154351
224,11.225,0.9992342707408848,1.1291742225683106,1.1288018650340752,0.766552262045593,1.3329540439003498,1.3151152537217576,1.3180883854181895,1.225921302828797,1.303222726936029,1.842741019121896,1.612398391731658,1.5147955835154556,1.3352064163976445,1.6397271780321951,1.5889737177597707,1.4757544602289756,1.464042123243031,1.3843265235529827
225,11.275,0.9983799488227302,1.1204733140845995,1.124902062361614,0.7969965218284283,1.3643781086175488,1.332945351615562,1.2887430370815145,1.2465052698600936,1.317228973114566,1.6987381080525226,1.443346957411369,1.3311296336448015,1.2614775016517596,1.3466078851988108,1.6948685451640204,1.2227818727667366,1.4201295800803546,1.4645900679625357
226,11.325,0.9978906591258264,1.1250508903591705,1.1208440670006496,0.747916658759928,1.3932492456260377,1.3280167512466214,1.285177501206408,1.2579161602717264,1.3523572342240155,1.653087589361686,1.48816237743001,1.445972206935861,1.5111751976995464,1.641581179226918,1.4881623774300097,1.4804914373401648,1.3692628060374057,1.4168148071045596
227,11.375,0.9976715970749954,1.103760127193393,1.0934259735715104,0.8082157234523931,1.329878660477822,1.369446893481879,1.27293900810613,1.3047866102801262,1.3240881873552768,1.5891631791873335,1.5587485728870976,1.3800627608732108,1.5245321407993322,1.4522974508362707,1.70321795281322,1.642388740212747,1.452297450836271,1.3467773881619842
228,11.425,0.9969936084164632,1.1234143207492726,1.129344999454236,0.8058354056375245,1.3421803306200502,1.3029576694971543,1.311567521938766,1.2991310684119934,1.3211340246516663,1.5978958470761164,1.5413665128635186,1.5639782465485574,1.413233355314962,1.4848371786509202,1.4546882004042008,1.4358450890000003,1.4584568226850398,1.3375532670629933
229,11.475,0.9959717601212688,1.087813118536026,1.110973240614258,0.7570897027409988,1.3646492097064091,1.314387633532371,1.321974286539773,1.3020593223953434,1.323870949791624,1.5316992624792385,1.640038966410697,1.4345671141268974,1.445774669706013,1.5578502254971769,1.527963410619532,1.5242275587598275,1.386001039950726,1.4278197082170194
230,11.525,0.99526090040741,1.130318907017833,1.09552627816119,0.8041718529558476,1.3913791007348366,1.3998401898609265,1.2917262732497738,1.326510750768144,1.3528341391604246,1.6480606260751485,1.6925027103738046,1.49992034507963,1.3406695430094469,1.381408120283215,1.5925080207018292,1.518437880204069,1.366594092183662,1.3343962555999425
231,11.575,0.9956564042946696,1.1499899286423236,1.1146217852827398,0.7968595614348395,1.2740666551791993,1.316007400960519,1.2964350529292363,1.2852508540542174,1.27872673804379,1.6044806517419326,1.4869900777013323,1.4098868884871898,1.4612890146299524,1.4943332385788706,1.4355879515585708,1.5383922038440945,1.4209016298034962,1.3723468517561055
232,11.625,0.994830263184502,1.1156430768777448,1.0757180873520122,0.797174217739878,1.362000291510472,1.2806868412710417,1.281610857751035,1.3065593027108602,1.332431764150679,1.554307721346702,1.4196253192627966,1.4633060983170365,1.4451057737111035,1.5725080459526355,1.481506422922969,1.3723044752873697,1.456025968474664,1.416950985851312
233,11.675,0.9943989717972224,1.1252111873685915,1.1174665401627817,0.7731871640095496,1.3146306954382176,1.3173790522927924,1.3201274091473667,1.3210435280988917,1.2743214615711222,1.559067888413269,1.490497772950648,1.2811784731173854,1.3858381230340169,1.403882890261022,1.5915484694218782,1.439972424715033,1.4652350988328406,1.319772179349837
234,11.725,0.99416254646412,1.0821898199925817,1.1088094371352568,0.7862255090676067,1.3679332960785353,1.257117982584789,1.2698344939693178,1.3352336953754629,1.2943591944966215,1.5565340233659546,1.4778127624141133,1.4957039580849858,1.4742345232799383,1.4420303710723663,1.4957039580849851,1.4062479797306209,1.470656284145763,1.304925392002717
235,11.775,0.9946546319862888,1.1068572730503257,1.0852006342624254,0.7883712382581097,1.3842600746012963,1.2374582579714908,1.3428313410738666,1.2194457651334778,1.3095082293235427,1.507863983788208,1.514959814300152,1.408522356620984,1.415618187132929,1.3482077972694555,1.4475494244366784,1.4581931702045956,1.4191661023889006,1.3846644366854146
236,11.825,0.9944754595482336,1.118990644442724,1.100368761154397,0.7573351484967703,1.4002623834580148,1.3002436417824426,1.3091738865749043,1.3109599355333963,1.2922064214692266,1.5232832708111388,1.4529237663856818,1.4142260389516803,1.449405791164409,1.386082237181498,1.5443911221387758,1.4564417416069544,1.386082237181498,1.3528409611111052
237,11.875,0.9941726904976864,1.091454729356386,1.0851332418216286,0.8025754733453037,1.3787548209309817,1.2946304098915191,1.2689503265215785,1.2574385650109152,1.3176539329128452,1.513971059281173,1.4128070944904956,1.4197839196484732,1.3500156680686957,1.5558320102290393,1.3779229687006067,1.423272332227462,1.3883882064375732,1.3297259214358017
238,11.925,0.9934863618056932,1.0973328900112556,1.0819913447961254,0.8012271566986989,1.365460971397279,1.28467485604773,1.2065230705465348,1.3277022435708596,1.3031151649862136,1.4597912674823108,1.435576720391372,1.4494136044433374,1.4632504884953026,1.51167958267718,1.4805465935602582,1.42865827836539,1.463250488495302,1.2941369387683517
239,11.975,0.9932605568810592,1.071175332790883,1.0765737423788635,0.7863883297900918,1.4037173634105078,1.3566945733210738,1.262648993142206,1.3175089149132124,1.288772765414114,1.3996008902040262,1.2829674826870234,1.4716391713174692,1.4819303543336746,1.4682087769787322,1.3858793128490845,1.3412841864455252,1.4544871996237911,1.3272475728758018
240,12.025,0.9938299139639531,1.1081972216851832,1.082889248243098,0.7802142466000369,1.3575256854863709,1.2737597875905835,1.2616698641829442,1.2228093960869606,1.3255737450518954,1.34035904099414,1.47303417449356,1.3437609674941244,1.5376707779932772,1.524063071993337,1.4288091299937538,1.3675744529940208,1.3471628939941105,1.397566947851032
241,12.075,0.9939796089986151,1.0771575986313395,1.1111053586479511,0.8240243903231326,1.369430114489994,1.3214700854647032,1.3266086600031275,1.3094800782083806,1.3368858090799751,1.420374669131036,1.3832627419090848,1.443991350090459,1.3933841766059798,1.4035056113028768,1.3967579881716123,1.3765151187778208,1.4372437269591951,1.3405736976092524
242,12.125,0.9940136136656224,1.0844082868182652,1.0807382764302689,0.809627201020239,1.343719683008755,1.3080457091235669,1.29870252548697,1.2706729745771796,1.2868112008585737,1.3250333157355618,1.4488369336199454,1.3484556218217971,1.4387988024401308,1.4956815457924144,1.3919541902676609,1.4689131959795751,1.4187225400805012,1.2979918194960596
243,12.175,0.9937265908904152,1.0964097687358618,1.0723545890522808,0.8397246101752912,1.3377601585814127,1.2771060455978729,1.2779484638337553,1.2577304261725748,1.319226957391997,1.4369612878129103,1.393819263005595,1.4966963990845783,1.3971378802984649,1.450235756984392,1.3374027690267971,1.4170495840556878,1.3805447938341129,1.3029975121945878
244,12.225,0.9936025593022326,1.1014294970848135,1.086203807870444,0.8120990851946733,1.4062161604968906,1.3117999833512286,1.2549831687856978,1.3159776903045763,1.2850626588498024,1.3166106762065983,1.4383971637557094,1.4383971637557091,1.5108107509470723,1.398898843469511,1.3824412100169292,1.4746039573513905,1.5338514377806878,1.2125581283778224
245,12.275,0.9936926356616016,1.1010377704004166,1.0887382817321989,0.7784779332219639,1.3765511070217145,1.2953337629590247,1.2994775050030392,1.2969912597766309,1.2887037756886013,1.4136438767126824,1.3483485475342685,1.439762008384049,1.3548780804521094,1.4626153735964942,1.465880140055415,1.374466679205634,1.3973200444180789,1.3752995277920936
246,12.325,0.9940155686303864,1.097064264639893,1.0755986209483182,0.8006494844189614,1.3654050053580518,1.3078623501051536,1.2758028707499671,1.2889554776649157,1.293887705258021,1.4119124241273855,1.4021974303833895,1.4281040803673792,1.350384130415413,1.327715811679422,1.308285824191431,1.4702023865913607,1.3989590991353928,1.2867410081333182
247,12.375,0.9944446530660616,1.1111945756545158,1.10506722756709,0.8294162767820668,1.3992412092443616,1.2712220543193242,1.3274852497959335,1.295684313222198,1.305469216783347,1.387677232308459,1.3684039374152863,1.4936803542209112,1.503317001667498,1.4133749588326898,1.4230116062792773,1.3427062108910557,1.390889448123988,1.3207123658684032
248,12.425,0.9945621255504974,1.0971029533965149,1.0717267493498093,0.8306654339873475,1.3847669479018383,1.3669720455339414,1.3232936488127378,1.336235395989391,1.3613100311441548,1.3574128004602777,1.4243275159759248,1.4052090258285967,1.443446006123252,1.4147682709022604,1.392463365730378,1.4530052511969165,1.475310156368798,1.342293586313155
249,12.475,0.9943688416262588,1.0756642101673055,1.0589323257322485,0.8387347915653789,1.3247431817032438,1.276599880127111,1.3215336282648344,1.317521686466823,1.2685759965310883,1.2675304601837287,1.3655190992503006,1.4824732813620156,1.3876455661363012,1.4382203475900162,1.4666686621577305,1.3370707846825864,1.457185890635159,1.2889795862466882
250,12.525,0.9945019697345484,1.0679904457748228,1.0723270073720603,0.8232932425663971,1.4208508265622386,1.31259552549083,1.2735917773106902,1.3396593507586825,1.294287643691989,1.392267374741913,1.2793808308439203,1.3954031120724129,1.5427827666059035,1.345231314784416,1.3326883654624169,1.3232811534709177,1.3295526281319168,1.3124980567323628
251,12.575,0.9942326506969854,1.0673769159672877,1.0853272435325472,0.8202991371533378,1.3732491282964048,1.2650633142788044,1.27690847639752,1.317182027601152,1.325868479821543,1.446545555709789,1.2847813215228887,1.5212059714883592,1.343887484014256,1.4123261984779452,1.3656634386163389,1.3781068412461004,1.44654555570979,1.2549425499107043
252,12.625,0.9959494243479232,1.049225509636093,1.0845480124152571,0.811260447450427,1.4156670405509402,1.331056060816849,1.291100875942418,1.3271388858291595,1.2307763811320012,1.3024013322705397,1.3548677366511064,1.404247881950464,1.3641265138947367,1.3610402548135268,1.4937493953055485,1.3517814775698962,1.4505417681686106,1.3333584004014525
253,12.675,0.9954991451458584,1.0689994337265494,1.070751652440484,0.846050658298072,1.3073618325464305,1.307361832546431,1.3089163650464857,1.2933710400459333,1.3734294637987776,1.347261500047848,1.3840049955036973,1.3931908693676605,1.399314785276968,1.5034213557352123,1.3013321307280346,1.3686952057304265,1.4238104489142032,1.3022382203268608
254,12.725,0.9958849929330283,1.0603254216092055,1.0778550535281446,0.8237015041737071,1.3611151832901214,1.3472341219307882,1.2986504071731235,1.2886251961913835,1.2199910594702386,1.2668221149653602,1.339732740287107,1.3883398238349391,1.4217571937740738,1.4430227928262502,1.4490986782697295,1.4642883918784264,1.3579603966175449,1.323737041874684
255,12.775,0.9961916341482804,1.0799274598122692,1.0672782362712765,0.8369106961009287,1.341299781137545,1.2196416720668837,1.2410657415887607,1.3160499849153318,1.2640201017907715,1.2508966998975004,1.3744792654295428,1.5101186666232471,1.464905532892012,1.4438060704841038,1.3805076832603738,1.3111808782058143,1.2930956247133196,1.3448600492505092
256,12.825,0.9966880387321164,1.072521755662834,1.0722365105150515,0.8362761803196468,1.399188887290436,1.2557018011819747,1.2412771734779493,1.3118819301344933,1.281514292862862,1.378736743703708,1.3877090001703267,1.4056535131035632,1.3518199743038526,1.4116350174146417,1.321912452748457,1.5940708989025514,1.3847182480147862,1.2769901346570882
257,12.875,0.9967774955453972,1.0585469961983789,1.072132626096112,0.8340913091379847,1.383822681772278,1.2437078103462336,1.2843863214054088,1.2866462386864737,1.3017123538935749,1.258248894265815,1.382886756433655,1.385854324580509,1.3799191882868025,1.3977245971679222,1.234508349090988,1.4155300060490423,1.3532110749651225,1.204136197547173
258,12.925,0.9974954808372686,1.0554281996757338,1.0604834704565125,0.8401398706776961,1.278953262327,1.2737208410316825,1.302872902534168,1.3088528125859598,1.308105323829486,1.3722081474907408,1.2485327350559536,1.404599326937947,1.3339276626894967,1.3457062733975715,1.3722081474907402,1.2514773877329717,1.4811602965404358,1.2354921303434414
259,12.975,0.9972285392929968,1.053719385755318,1.0711373867100142,0.847581985616614,1.3670247400355624,1.2884004196645529,1.2898838974074018,1.3573821347070425,1.253538692707596,1.2652266991664085,1.2769147056252208,1.3587307508369049,1.4405467960485896,1.3032127201575476,1.279836707239923,1.387950766983935,1.323666731460469,1.2564905106653064
260,13.025,0.9971660223224644,1.050069787132481,1.0616849915200404,0.8635841175845201,1.3521331756669814,1.2660147317077888,1.3050256507662266,1.27484739262668,1.2682228969375118,1.4179097338735762,1.264230355764579,1.2787284103031635,1.4932996174742166,1.183041250348505,1.3541182939038034,1.3570179048115212,1.362817126626955,1.2810362638827753
261,13.075,0.9983577840984672,1.0501500478411463,1.0722425811878629,0.8394293750679965,1.3629942532098345,1.2965245441840605,1.2965245441840598,1.2358983260616507,1.2271330897066035,1.326516703934284,1.2603347425666305,1.4013310950455462,1.3696788526523205,1.3783112823959265,1.266089695729035,1.3955761418831412,1.3495365165839033,1.252847431054319
262,13.125,0.9981166174911874,1.0413470913165508,1.0718507853736852,0.8463391984409093,1.294638788789188,1.2663684009040936,1.2779665087543897,1.2714425730885974,1.2562200565350858,1.4249417731981833,1.4249417731981833,1.3763966626884256,1.2764508469330422,1.4106637995188431,1.2735952521971745,1.404952610047107,1.3564074995373496,1.2327427642411848
263,13.175,0.9991355716226532,1.0384585219818,1.0469726925810785,0.8498952954459232,1.3107290148552249,1.2797952345924513,1.2819534053084585,1.2733207224444285,1.311448405093894,1.2299393110822572,1.3262940036555222,1.297954388192797,1.3432977729331568,1.3347958882943398,1.2639468496375277,1.3999770038586064,1.4906637733393266,1.2596669893431558
264,13.225,0.9993432763364188,1.0457773297006792,1.0492645953890491,0.8478453597068981,1.2779900186004851,1.2708504095580238,1.2858435885471924,1.268708526845286,1.30440657205759,1.2403448072856922,1.3415974446151355,1.4456626552037315,1.4344123621671276,1.3556603109108918,1.3078465655053226,1.299408845727868,1.3865986167615565,1.243530476997588
265,13.275,1.0001232695200382,1.041375425211254,1.0675995027731373,0.8720800447452736,1.3052279422624382,1.2938904574219403,1.2783014157662542,1.2875131221991591,1.2938904574219396,1.432001636388018,1.2505589339217005,1.2505589339217,1.3538417030179113,1.3705902601686484,1.3454674244425435,1.3538417030179115,1.2812646220313844,1.2473402486189222
266,13.325,0.9999673919095802,1.049561418955775,1.0565637798828464,0.8130988928532843,1.2715393092674232,1.311626555190124,1.244111193636102,1.3102199851577487,1.222309358134282,1.2882902796529834,1.2688966625399274,1.3021428633051666,1.3714057815660796,1.4018814656008811,1.252273562157309,1.3686352648356437,1.2966018298442932,1.229600557893943
267,13.375,1.0005561481412104,1.0515639614251295,1.0608744791032927,0.8437271773558798,1.2425052280881164,1.2746149137578089,1.2439013013781022,1.2536738144080084,1.2753129504028022,1.2566774872440412,1.2456781219289956,1.3914197123533592,1.3391727271068885,1.4656654282299215,1.2181797086413797,1.3804203470383127,1.4491663802573522,1.2278322128974395
268,13.425,1.000622493840541,1.0557203136983158,1.056761586353918,0.8405600068349769,1.2637525731556618,1.2616740327392866,1.2512813306574144,1.265831113572036,1.2582097987119956,1.29100454750368,1.1790992907433189,1.3210279090735333,1.3046515300354316,1.2773575649719289,1.3537806671497363,1.4957092854799507,1.3947216147449903,1.2683338459101194
269,13.475,1.0015312925188615,1.0450579103260702,1.0591401593340497,0.8494676985500401,1.2440757664897857,1.2378863348157072,1.258517773729302,1.2702089224470057,1.2461389103811455,1.2489314485775311,1.2733140582026885,1.4304464313425955,1.2489314485775311,1.3329159928419638,1.3329159928419632,1.2624773428137306,1.427737252495355,1.259851098012832
270,13.525,1.0015006099538186,1.0397819290989048,1.0558121142416486,0.8426422096998064,1.2731222364013364,1.257421533217835,1.2990625286175566,1.2901882181225346,1.2512777797982038,1.3956870142172113,1.2961871692730174,1.3392141292488853,1.401065384214195,1.250471024298658,1.401065384214195,1.333835759251902,1.4467815291885544,1.296735982538014
271,13.575,1.0020330801129285,1.0420657939117013,1.0507220941787416,0.822915183416964,1.2305577114460016,1.2251367523647407,1.2556296471968285,1.296286840306277,1.2705372846702931,1.3026728943754886,1.2759787776874667,1.2332681909866308,1.478854064516436,1.2519540726682463,1.3400446577387204,1.3854246561083583,1.3667387744267427,1.2449536767612852
272,13.625,1.00157871439282,1.0422663352881356,1.0426454331307489,0.8645839291057001,1.2767004411594445,1.2370137572667117,1.2827543420922336,1.2820816864330344,1.278045752477842,1.2904796904206086,1.3726252148621667,1.4256223274051083,1.3408269473364025,1.2268831553690795,1.364675647980726,1.3381770917092557,1.20833416597905,1.203710438303111
273,13.675,1.0022693520498822,1.0276337456623617,1.0474538301123926,0.873511963623322,1.268716992935766,1.274726705007567,1.244678144648562,1.2987655532947704,1.208619872217756,1.3626060973571703,1.2994737685220892,1.2310804122840842,1.396802775476173,1.396802775476172,1.349453528849862,1.3941722617747103,1.2810601726118571,1.296789570867535
274,13.725,1.0027236680695268,1.0570213316015888,1.0293753919673343,0.8490595933683487,1.2667817852950038,1.202481506292589,1.2270084168399022,1.2250197484171477,1.2091104010351064,1.256075115907848,1.2612978814625595,1.2848003264587562,1.3970897858850289,1.3213596853417284,1.2612978814625584,1.2560751159078487,1.3083027714549522,1.2196489908400463
