,r ($\AA$),g_full(r),O (DOL),O (DOL),O (HFME),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
190,9.525,1.0058980708277976,1.1147194011989072,1.0823541518730777,0.7689485291811965,1.1538935115635869,1.316827549076038,1.29145257602082,1.418327441296909,1.2139921319575238,1.652003827932998,1.5625641302423567,1.3626401001103383,1.5888699236807804,1.5730864476177262,1.541519495491619,1.1890218634167424,1.073276372287679,1.7220094496548428
191,9.575,1.0062128891404587,1.1214805630880695,1.0631347733325462,0.7416922763294778,1.1709493894791507,1.3136836265714174,1.3414375060060253,1.3123620132650078,1.2581758677022032,1.577525701196517,1.8638752509186567,1.572319345747023,1.442160459509687,1.624382900241958,1.5671129902975305,1.26514437422691,1.353652416868298,1.5743381366356024
192,9.625,1.005679668430422,1.1157560785146523,1.1172303212962182,0.7391165863868324,1.1902053389836993,1.3615425910791543,1.2856833496933806,1.3641584269890097,1.3523871653946655,1.8651702714809504,1.5817880479134023,1.5663308357188082,1.3087106324755826,1.4684351584863828,1.519959199135028,1.3447774609296346,1.3087106324755826,1.6551835180618797
193,9.675,1.0074256681286011,1.0940402291693774,1.1142236786072652,0.7443705053275063,1.2258293623201617,1.3319729818663637,1.2776067377085534,1.29313995032507,1.1818185932400291,1.6827647001227122,1.7592540046737442,1.4227010646492029,1.4481974994995468,1.6929632740628495,1.5552825258709913,1.325814612217895,1.259523881607,1.6020606787902971
194,9.725,1.0064743968393022,1.0859482428513294,1.0823380425758928,0.7576685889531043,1.2183814972628846,1.278595935087653,1.3093437331258335,1.2850017263456075,1.2414423457915191,1.6907406623266923,1.832056299774893,1.4030624003785683,1.4030624003785688,1.3980154133268476,1.4989551543612762,1.2920286852406968,1.352592529861354,1.4870586848822194
195,9.775,1.007177994290184,1.1072657154615817,1.0731996661261674,0.7229125750863872,1.1894640322442247,1.2807661754442086,1.325149161721977,1.284570431410874,1.2630129809331012,1.7534161591814963,1.748420671548501,1.4636778764677452,1.3437861732758485,1.6585018941545775,1.5935605549256338,1.1639486184880028,1.3138132474778736,1.5744961429384845
196,9.825,1.006462609330199,1.1097012623466658,1.105220955507613,0.7565907173518673,1.203747800399807,1.3079303524677766,1.2865917574659038,1.3054199295263802,1.2451697789328555,1.6861674089715752,1.626830139447648,1.3894810613519426,1.48343173809816,1.4735421931775057,1.6564987742096111,1.3499228816693245,1.2312483426214722,1.46360219139501
197,9.875,1.0080449553560624,1.082619438218586,1.0858873709773311,0.7533618196079634,1.150585257330686,1.3282674298990322,1.3332375606002445,1.2959615803411506,1.2251372178488735,1.796401028445811,1.767032074302283,1.419499450270532,1.4684477071764124,1.5418700925352329,1.7327682944681666,1.2726546795528906,1.2873391566246548,1.4422254266911174
198,9.925,1.0068466271189302,1.0960021040811267,1.113564018462355,0.751033222906288,1.1205710089978622,1.2681764108417084,1.2534158706573235,1.2669463658263431,1.2694064558570737,1.7298905807002225,1.6911255256705244,1.28893807973742,1.3373943985245416,1.647514838762116,1.584521624338859,1.3083206072522686,1.463380827371056,1.4652597458546368
199,9.975,1.008392221690179,1.080466833593004,1.1310243542841014,0.7785580665730923,1.141026754131237,1.3029867950057894,1.2786319016411942,1.283502880314113,1.301769050337559,1.8421155708493049,1.77975228329451,1.2760488068904037,1.3815866781369786,1.7365776996027298,1.6262426523904014,1.2136855193356095,1.276048806890404,1.4296073885696745
200,10.025,1.0074346218332733,1.0844379104277446,1.0910061433856395,0.7245626073123786,1.162225301702049,1.2671149295527522,1.3563313946211673,1.2695261853654125,1.30690065046164,1.7952895550622008,1.7097995762497145,1.2918485687220065,1.2918485687220076,1.5435690618921043,1.5768151647636257,1.2206069197116023,1.211108033176881,1.3466125574170795
201,10.075,1.007985137021546,1.0858103992180326,1.110477715185398,0.7576676998139096,1.1184885554198352,1.265312560026708,1.2772494709703557,1.2760557798759915,1.193691094364818,1.725787942792287,1.5847153589128091,1.3919161609441886,1.3401895468550464,1.6505492313898982,1.6505492313898984,1.3119750300791504,1.391916160944188,1.3031939814907334
202,10.125,1.0071199663512642,1.110417048064303,1.0895453818939282,0.7615379631344453,1.1559282114665776,1.2942141017954023,1.2883044483625463,1.229207914033989,1.2611200425714095,1.685504791213274,1.78793878404944,1.2804249104520715,1.2711127292851474,1.7320656970478938,1.732065697047894,1.1966152799497545,1.313017544536306,1.4298949204068854
203,10.175,1.0077310616599753,1.0841403423967455,1.1019491778731467,0.7727782703985822,1.1410846434879545,1.293229262619682,1.2768444574824198,1.2370527878633517,1.2475858768801635,1.6828116964569837,1.5813819503691655,1.290924041117686,1.3739120151895372,1.438458217245422,1.8119041005687528,1.337028471157603,1.3278075851496198,1.454688858432944
204,10.225,1.0077791580001867,1.0877150648887115,1.1110108038685134,0.774295113491077,1.1681967350837763,1.3478301616095558,1.318857028298947,1.3478301616095552,1.19021631639984,1.8307508357358493,1.611608591059239,1.177889565136781,1.3468117120750016,1.570519420182375,1.6800905425206798,1.3513771755057642,1.355942638936527,1.3544052890057603
205,10.275,1.0063797886380423,1.1049676521248937,1.0814668766943354,0.7745229742843185,1.1866946254253214,1.2681794594729023,1.3083480396372027,1.213091120961862,1.221124836994722,1.776807584929949,1.7813287238229003,1.2207075010969104,1.252355473347571,1.5643140569612262,1.5823986125330325,1.3337359734206986,1.378947362350214,1.2849261270049586
206,10.325,1.0059304991764242,1.0821210604908158,1.096213402636118,0.7775360520169816,1.1559071185951946,1.3047997759560308,1.2752485615180018,1.386633908245956,1.2366046657144265,1.7238208422183332,1.661136447955848,1.1775711207881088,1.1865260342541777,1.6835237316210214,1.5939745969603296,1.3163722795121824,1.1954809477202477,1.3524203750465134
207,10.375,1.0057520644712163,1.0822894944112529,1.085884438023013,0.7316767586289439,1.1447927131163629,1.2933793779456246,1.2472274593244146,1.3203951351873089,1.308012913118204,1.6939425563409496,1.693942556340949,1.1662484092085583,1.3436245931186055,1.5963856551904227,1.7560242207094665,1.1706828138063092,1.481091135648892,1.3752536626474638
208,10.425,1.0063597658768586,1.1278541981949235,1.0736082859697638,0.7484349608734948,1.1683992717636318,1.2509007470599187,1.2386370142456062,1.3289426831510018,1.245326323053413,1.8402356099053037,1.5459735911376304,1.2121838385056414,1.2341436906524836,1.4449582712621605,1.559149502425734,1.2868473358049022,1.431782359974055,1.4123770212402145
209,10.475,1.0062026159105262,1.1260331177893257,1.089522095547078,0.7487593562256608,1.1661058796139463,1.36708246113832,1.2964093775253536,1.2533429671987024,1.2246320269809352,1.8879618264410856,1.596502281806171,1.226740172940982,1.2441407427699314,1.600852424263409,1.8227096895825228,1.2310903153982198,1.3050427371712578,1.4135743525584572
210,10.525,1.0052316282879354,1.1009761119299513,1.0972774239839371,0.750209345057093,1.1977110274410674,1.3092786299972217,1.256776228794325,1.24036922841842,1.263339028944687,1.818359678024546,1.456411306095489,1.1461698444420123,1.3745420314924883,1.53828058069849,1.5296627623192265,1.2969816660791194,1.3099083936480147,1.3363334387803465
211,10.575,1.005291345061255,1.1154220100491423,1.1062625227403449,0.7423622650224758,1.2405860126927826,1.2644225998362246,1.2980105180838015,1.18207802606797,1.2525043062645034,1.6688894276875526,1.609133796005645,1.284746081161006,1.267673043537604,1.5109638296710834,1.523768607888636,1.2932825999727076,1.429866900959924,1.3151029873434308
212,10.625,1.0046909998045324,1.111199263133617,1.1142237575896148,0.7700836667344377,1.1495126282885204,1.2793828692062708,1.28260279253481,1.247183635920878,1.2536234825779566,1.6193937629087902,1.6320783093545517,1.302280101764771,1.2430855516845545,1.4629510234110736,1.6024810343144429,1.3995282911822702,1.327649194656293,1.3383490841751662
213,10.675,1.0044989052474584,1.1153959439169994,1.102612036250329,0.7542003423136926,1.131326659624696,1.287628369178108,1.3057040770856465,1.2844385383708958,1.250413676427296,1.6252026860181612,1.587504685569286,1.2021473476474542,1.2314680146632446,1.562372685270036,1.763428687664036,1.298486682127912,1.336184682576787,1.331483117894955
214,10.725,1.004860802544676,1.1352974808941874,1.0739514430560844,0.7819808532037007,1.2156075122654684,1.260903112809156,1.2693302012824,1.2282481449753346,1.2545827964542229,1.7760727373155485,1.5187911725642305,1.2490604998410744,1.2324616892119575,1.4938929566205548,1.7221266027709168,1.2573599051556337,1.2615096078129129,1.341454899822538
215,10.775,1.0042696300801397,1.1022388566651746,1.1089048333863805,0.7769644766707791,1.2043519679410493,1.3243697117133375,1.22418098647734,1.3087152233952128,1.197046540059258,1.6404006243659004,1.537618630358012,1.3937238387469686,1.274496725697818,1.3896125589866524,1.7966292552578915,1.29094184473908,1.5622863089199053,1.3581067314356627
216,10.825,1.0033000393039768,1.0982960826948092,1.1041236176224432,0.7540108388753886,1.182911889844058,1.3080275705006417,1.278041167698651,1.2490887787863834,1.2718370843603075,1.6497221604230148,1.625281832120452,1.3360712805401216,1.2790438478341406,1.5234471308597726,1.6945294289777153,1.2505301314811506,1.49900680255721,1.3044401753730288
217,10.875,1.003537787056349,1.1099690461758094,1.1195924989777502,0.7783890358469184,1.160789760157257,1.3093462607952115,1.1648878705196837,1.233531219090324,1.1792312567881755,1.582118970221556,1.505434632379185,1.2915256899767804,1.376282063381507,1.4570024190050557,1.5861549880027337,1.1946612632285218,1.4166422411932813,1.3196542628802943
218,10.925,1.0041623823136605,1.122145642455748,1.102502372371971,0.7842613879540633,1.2232813436936545,1.315661926495416,1.284191618068442,1.300434357901719,1.1928262065062598,1.70764107603256,1.543675539458005,1.2317411040234851,1.4117032783126315,1.4716906697423469,1.571669655458538,1.44769571317046,1.367712524597507,1.3655089061368242
219,10.975,1.002093510661069,1.08473160994595,1.087377296799476,0.8260821584123323,1.2000893714560943,1.312754928541663,1.315772755963598,1.242338955363183,1.2181963359877035,1.640600725742768,1.4860513820133767,1.172989890869226,1.3116880198571408,1.5970098852037091,1.6683403515403514,1.2403575535204985,1.410758111991366,1.317066110572999
220,11.025,1.0029943311807905,1.141582309982596,1.1207956242201176,0.8125871886679075,1.2370771798763045,1.3118401037205618,1.29190332402876,1.2340866629225349,1.2590076375372865,1.5315071672338694,1.4686761039627363,1.2919637385126743,1.3940642163282653,1.4608222210538433,1.6257537621405684,1.3547948017838063,1.3312331530571324,1.4096116988213776
221,11.075,1.0019354883833578,1.1068012474547833,1.101604997466732,0.8259684768281468,1.2466774449353195,1.22494455762266,1.297058229160123,1.2674224737337685,1.2802646344185218,1.5994327398284145,1.4204208030106362,1.2881076323192342,1.245300430036722,1.5566255375459022,1.4515533137615535,1.3153485792262878,1.3425895261333411,1.3209079561460928
222,11.125,1.001353762882743,1.0871272992885532,1.1025762407773436,0.7782238449103343,1.165008638936713,1.263887523417896,1.3099004696616152,1.2589925291366495,1.2443075462929098,1.550378188714862,1.3768283914706598,1.2919818239290506,1.2534152023192284,1.5002415806220917,1.6120847832905767,1.2881251617680682,1.4038250265975352,1.2869839045979812
223,11.175,1.001189034889024,1.1098656199218164,1.094736888364334,0.7805803959630941,1.2749188193178975,1.3214911962792826,1.2865619135582436,1.263275725077552,1.2215546373829782,1.674135823346735,1.349246451236067,1.226935158206169,1.268979665185196,1.2231129302989838,1.4180465535653846,1.3301353117001455,1.30720194425704,1.281928437278922
224,11.225,1.0015475613133202,1.1077683209176823,1.0906062220124015,0.7900370106239943,1.1789625436800564,1.264547915937417,1.3058981519718735,1.2510850483913156,1.225120946695262,1.58727791176659,1.409230031449096,1.261488173313304,1.4130182842218084,1.4812068341306366,1.4546890647216475,1.4698420758124977,1.2804294371768663,1.2233350561024134
225,11.275,1.0006435726762302,1.1180192832497924,1.1103199191915385,0.7860924484394926,1.1894980305068918,1.304825964554435,1.2914822366481078,1.2981541006012711,1.1732949323349229,1.6032691257147818,1.3517023073941947,1.2428151770763298,1.3179097497093404,1.4343063372905076,1.5094009099235184,1.3028908351827382,1.3104002924460396,1.3465299771363075
226,11.325,1.000853912600137,1.102667157336289,1.126271653059084,0.7993000718537132,1.26120909419506,1.271601079240862,1.2253095094913806,1.2904955975059569,1.205470265313031,1.5221538426592096,1.3509580559542615,1.2467519249164676,1.239308629842339,1.362122998565454,1.4179477116214154,1.336071465806005,1.3286281707318774,1.2707527539310028
227,11.375,0.9998026045567387,1.1172717437942166,1.1151606965692862,0.8238871292115115,1.22673495534844,1.243590855498266,1.2379722221149905,1.2641925112369423,1.208006177404189,1.6416057637498802,1.3649306350279902,1.3280406178650714,1.283772597269569,1.412887657339784,1.5862707380055026,1.4128876573397846,1.346485626446532,1.3030833919681173
228,11.425,1.000646904898559,1.080833193592169,1.1144893417630768,0.7767967451334468,1.1798190240356785,1.2819276728507254,1.219734223117925,1.222519004449243,1.2280885671118824,1.56876014997663,1.3639802702594004,1.2506199797016484,1.2652471139671644,1.3456963524275047,1.4700269936843935,1.3566667031266424,1.305471733197335,1.3114046779631952
229,11.475,0.9998428672421305,1.0965005364150118,1.1146516567561082,0.8429280155322486,1.229372056321463,1.1980856417144796,1.2477758296196877,1.2376537543056645,1.222930735667084,1.5297439441525011,1.2723699630273169,1.279619934326618,1.2723699630273175,1.2651199917280158,1.5986186714958592,1.3521196473196275,1.5079940302545989,1.3036632064926676
230,11.525,1.0001883533750249,1.1060292803952123,1.1252228470831986,0.8229934693632858,1.2643392948659309,1.3053892719719673,1.2324115348945692,1.1950104446424024,1.201395996636674,1.5883715047224702,1.412285070941021,1.31885145301617,1.2182306337124844,1.48056348403995,1.5057186888658722,1.2433858385384058,1.3116642516373351,1.3141577704830532
231,11.575,1.000263033756109,1.112974303413912,1.100741949598342,0.8088319027042927,1.2869011239159418,1.2272135102979151,1.2588660326711107,1.245300665939741,1.295944701736855,1.3288578440487255,1.246917548034997,1.2861063852589545,1.3288578440487258,1.2932316283905827,1.3395457087461684,1.2255418186401117,1.161414630455455,1.2704381210256257
232,11.625,0.9998680084162777,1.0968519504799543,1.0946622890309,0.8037999588501978,1.1772293692098426,1.248956977387137,1.2633024990225956,1.2570263333070826,1.2121965781962736,1.518777764057103,1.2821309961691356,1.3774961115866748,1.2680028309220923,1.3668999876513928,1.3986883594572377,1.2538746656750497,1.3845601942101955,1.229799118774477
233,11.675,0.9986643926973668,1.1121925958173196,1.0876442006844147,0.7921938029220666,1.2907291813302262,1.3058410243623293,1.2071695786821257,1.2702837466397332,1.1973913273084116,1.453269040253059,1.2081393226200143,1.2326522943833185,1.2676708254737532,1.3587190063088843,1.4462653340349731,1.190630057074796,1.190630057074796,1.2735310694521538
234,11.725,0.9986440002216986,1.0654728875266437,1.1065354012961237,0.8123743882911055,1.3088294168670476,1.1977772239207525,1.2806256853251312,1.2065908900276012,1.2215741224092438,1.3784039629529294,1.2742424544174438,1.3228511584006708,1.3749319126684136,1.315907057831638,1.3124350075471216,1.3436834601077674,1.166608895597442,1.2229411400094894
235,11.775,0.9986636365484656,1.083039291231099,1.1025756980306292,0.8265971507679434,1.2592862211442222,1.2321954002868516,1.2706468879553772,1.244429964545019,1.271520785402389,1.476886685450197,1.260001228146323,1.3254111279681269,1.2324602176950372,1.2875422385976087,1.3977062804027516,1.270329107065555,1.3736078962578766,1.2879286558360823
236,11.825,0.998372142035264,1.097829327467268,1.0854575853427848,0.860248824872277,1.2711889900868931,1.179337570216947,1.292852060810937,1.2313289399546523,1.248659396533888,1.4371149826992962,1.2800905427844087,1.2493683697575826,1.2732633932228916,1.3620163375226106,1.4166335340147451,1.3449484636188185,1.2049918976077232,1.2069425117681574
237,11.875,0.9993719947363504,1.0692337488423194,1.0957063235419178,0.8209744160970371,1.2948764394947505,1.2742546514736,1.2055153580697642,1.2209816990856268,1.2716769279709557,1.343801110822708,1.2659486535206368,1.1948659751143973,1.360725558062289,1.265948653520636,1.4047291208851975,1.3133371057914622,1.1982508645623136,1.2389731570020397
238,11.925,0.9989242218003722,1.08125506359109,1.093900385578314,0.8186439930485078,1.303637887750044,1.2218410006755316,1.2243971533966098,1.1758302516961183,1.1988356261858248,1.4366094686950388,1.2956337731688892,1.3359125433192178,1.2654246955561428,1.2889206448105015,1.3224862866024416,1.2251459254058148,1.1882237194346807,1.262513389890516
239,11.975,0.998659687250426,1.087165604205241,1.0824035998066204,0.8352312844283455,1.2108141009823656,1.264045983998338,1.2370075672283205,1.136458454864816,1.209969150458302,1.4412807575609,1.2215936213045044,1.3414229683534475,1.2748511088818124,1.2715225159082306,1.3713803051156832,1.221593621304504,1.3647231191685194,1.2250920404502064
240,12.025,0.9986480548314408,1.098450224448882,1.0822363561315658,0.862527214850647,1.2585836674477773,1.2577457289208476,1.2736665609325044,1.2066314787781622,1.2242281878436767,1.244465672872848,1.1751453038268804,1.3368928316008049,1.393009320828493,1.2873782822822564,1.3104850719642454,1.1718443338723104,1.1685433639177407,1.2916223865095606
241,12.075,0.9982722006636484,1.0697016545127598,1.0931189411702196,0.8303095908609192,1.3005360566305502,1.214941670794801,1.192504307517469,1.2082935631570728,1.2456891686192928,1.302928368091096,1.2505493382180877,1.2538230275851507,1.2963809893569709,1.2210861339145198,1.3323915723946638,1.2309072020157097,1.2112650658133306,1.2137036303418574
242,12.125,0.9987219302373456,1.068329432495393,1.0875283962098028,0.8609464432527574,1.260161857281533,1.1835136867601577,1.2510959446392196,1.1670302092286795,1.26593107441755,1.3279189399222917,1.1623349156288034,1.1915556257982427,1.2499970461371213,1.3019449753272347,1.2727242651577957,1.2142828448189176,1.1818153890750958,1.2638454099135674
243,12.175,0.9970833397049136,1.0927419149166142,1.0979629977028933,0.8550509043290276,1.2874339657841674,1.188526340476304,1.2163185657694229,1.192613432431175,1.210596637032605,1.3685565485247744,1.2751726899195546,1.2751726899195548,1.3395753510266029,1.226870694089269,1.313814286583784,1.2494116254767356,1.2912733551963171,1.22312482502488
244,12.225,0.9980775103674596,1.0717893138683785,1.0847354687182875,0.8572859681073824,1.3158401493584422,1.2217936568596262,1.190174577485024,1.173148919360239,1.215307691859708,1.3094770246047347,1.2551816357796617,1.1721416293413125,1.1944985541516369,1.1529785509324626,1.386129338240134,1.2871200997944106,1.232824710969336,1.2464800338491118
245,12.275,0.9977456351256202,1.0807507519246804,1.0946491401238805,0.8328928603081007,1.2721719975538512,1.240809982443484,1.2223144350707045,1.1901482657267377,1.2014064249971264,1.3400133728974868,1.2291375619012408,1.1657799556176722,1.2164660406445276,1.159444194989315,1.3336776122691307,1.308334569755702,1.282991527242275,1.243813252336314
246,12.325,0.9987236876040038,1.0865348640043375,1.0657062409045448,0.8604300354015513,1.2642639949261525,1.217203063884737,1.1741303473383573,1.169344489944315,1.25947813753211,1.2003317080208906,1.1626249527951038,1.2977408256875071,1.2537496112574222,1.3291631217089963,1.344874269719741,1.2003317080208902,1.3417320401175916,1.185069449953308
247,12.375,0.9980735772603452,1.1094323806250497,1.0776238959715447,0.8610789580334324,1.2746398416083071,1.2224199598291958,1.231914483789034,1.177320971019963,1.25802442467859,1.175067220383032,1.2062361121703802,1.268573895745077,1.2498725606726682,1.256106339030138,1.2935090091749557,1.2249374472427892,1.0846774341997218,1.2489820209073157
248,12.425,0.997706079422626,1.074571197554887,1.0834178320023753,0.8611320416820208,1.2706806679454343,1.1867011549928943,1.2188802207036806,1.2063225365238623,1.2078922470463396,1.3294972455528078,1.1594452722844248,1.1563534182250002,1.26456831030488,1.3294972455528071,1.2367416237700537,1.239833477829478,1.1656289804032751,1.3003770282380165
249,12.475,0.9983942402875864,1.0863054203962377,1.0830876044209157,0.8429047367368321,1.3064512877484655,1.2348222540936031,1.1974505843606322,1.1951148550023205,1.2340436776408326,1.2667202954313423,1.2789887728689333,1.3035257277441177,1.186975192086996,1.16550535657121,1.1900423114463938,1.25445181799375,1.2728545341501378,1.2724163742416523
250,12.525,0.9983526142531466,1.0730064809938364,1.101300769539313,0.843046900666559,1.2782768007728726,1.1894539415046663,1.1964052957082656,1.2257554579012384,1.2079908860475967,1.247498919366366,1.2079440755815782,1.2992244843157028,1.2322855179106784,1.159261190923379,1.2840110828600158,1.265755001113191,1.2140294361638533,1.1833852989459703
251,12.575,0.9988401024525828,1.0583008656709367,1.079173230404653,0.8581291063829474,1.3087426675814466,1.2014686784354265,1.1455329555235725,1.1907412795208243,1.1984037073169689,1.2798576367377985,1.2074128648469795,1.2526908472787417,1.307024426196855,1.2104313970090972,1.2104313970090963,1.1259124964698086,1.2858947010620332,1.1922894026878006
252,12.625,0.9986722752606884,1.0593603167305838,1.0659295502934856,0.8626859856000528,1.2999173009453462,1.2398626420127836,1.1843690964168712,1.178287611968004,1.287754332047612,1.2457828749800506,1.1200067193330263,1.2637508972153404,1.3296336454114004,1.0990440267251889,1.0930546859800925,1.2038574897643757,1.2847135898231767,1.2322763004426391
253,12.675,0.9988673375766316,1.0573947628165836,1.077230655459532,0.8682159370532787,1.3304085779414854,1.1456296087829465,1.2368877935510416,1.1795686031181885,1.2165243969498958,1.1646674419689789,1.25677124477775,1.2240892502327023,1.2597423351909365,1.2745977872568672,1.1973494365140267,1.1914072556876545,1.1973494365140265,1.2195719801146931
254,12.725,0.9990342078694322,1.0782002688662131,1.0433379915938774,0.8757587795230191,1.310994639222841,1.186031109114271,1.2107245012914136,1.1665757092171285,1.2084796474571282,1.1938540845973886,1.214488599639813,1.3500868413471712,1.1997496603237956,1.3147133869887295,1.211540811776609,1.1820629331445751,1.1584806302389477,1.217947738458878
255,12.775,0.9989483657496728,1.068382117554665,1.0653136571648216,0.8710266107819621,1.2777369472018585,1.1864169910683149,1.1797350430585432,1.166371147039,1.2242813631236864,1.1523548049174943,1.263495623665882,1.143580529753148,1.298592724323268,1.2313232813966115,1.0821606036027234,1.1845271471867638,1.1845271471867642,1.207447702718118
256,12.825,0.998960953192745,1.082487092569988,1.0624205330682437,0.8778543156740335,1.2390637417877406,1.1845508304367944,1.1926541010430156,1.180867525615784,1.1793942036873797,1.1288771199907408,1.1898190724838142,1.2333490385502954,1.1666030905816918,1.169505088319456,1.294290991043369,1.1869170747460491,1.265271013665714,1.1364874609969218
257,12.875,0.998413320589422,1.0758808865805591,1.076704790258859,0.879876602689377,1.293051333312865,1.2243419916896827,1.19437302353489,1.2199562890328837,1.2111848837192856,1.1834752169331473,1.232426746587316,1.1777162134444212,1.1402826907677035,1.1604392029782435,1.1633187047226068,1.1546801994895188,1.194993223910599,1.2042781479026263
258,12.925,0.9978414816236052,1.05612738623686,1.0798360903015245,0.861489215869425,1.2337456182530466,1.1372799114760597,1.214887660537246,1.2315697000550705,1.1539619509938848,1.0343304080485347,1.1314774629481206,1.1914800556802174,1.1686219251156094,1.1657646587950334,1.2171954525654023,1.2200527188859782,1.0600458049337191,1.198827311933128
259,12.975,0.9994292536519808,1.0340768637540427,1.062605919487843,0.8875844146189839,1.2516049333352612,1.1645179885776031,1.1717152567393936,1.200504329386553,1.1659574422099617,1.1312796956122455,1.1766442949350426,1.2531970562922623,1.2730440684959858,1.14545613290062,1.1227738332392214,1.2446911939192378,1.170973720019693,1.2192025383048353
260,13.025,0.9992601088331982,1.039436041049453,1.056341803431308,0.8544001329222995,1.2277299041398602,1.197733012939236,1.1827345673389231,1.1984472246344884,1.1834487790341757,1.2773567955706204,1.2238991323198674,1.2604754282282766,1.1873228364114574,1.2042042037538,1.0719668262387805,1.1563736629504953,1.1620007853979428,1.143540378593305
261,13.075,0.9989828091549424,1.0634570942019232,1.03829202711739,0.8969683514522176,1.2183579658230286,1.186463778236038,1.1531520712007377,1.2041827713399222,1.1978039338225233,1.1224176722532735,1.063783913254969,1.1726751799661073,1.2173485201552925,1.2313089389644132,1.139170174824218,1.2089722688698197,1.1642989286806351,1.1987441252933415
262,13.125,0.9988654372982628,1.0672622445977364,1.0515380639480971,0.8861500386846998,1.2421513183493909,1.1753311738175718,1.1317222373862796,1.178144653587332,1.20416934145762,1.1388198795327211,1.2551956336455543,1.1083405153603123,1.1111113666487136,1.141590730821122,1.1111113666487134,1.2524247823571537,1.147132433397924,1.1243153212577277
263,13.175,0.9991725538192496,1.0265243616853366,1.043965309578048,0.8742301107406669,1.2117998840306332,1.156654612810346,1.1803880206773054,1.1594467784417524,1.1713134823752325,1.0834448760656517,1.2456866214663458,1.2814348026563285,1.1604409586286928,1.2264376008255846,1.1631908187202304,1.185189699452528,1.1989389999102142,1.1926536054152714
264,13.225,0.9993437764915784,1.0622455596168154,1.045977402920895,0.8846108008460962,1.210967546454917,1.116057618614915,1.1354552681004628,1.1617806495451348,1.2269013299609024,1.083455292152733,1.0616224399179175,1.1325792096810694,1.1544120619158853,1.0370604811537505,1.1353083162104205,1.0752679725646777,1.1407665292691247,1.2020321860504954
265,13.275,0.99917857415135,1.0427629503673954,1.0631712925150545,0.885041912302614,1.181235638378622,1.1674843503881838,1.194299361969538,1.1262304864168695,1.192924233170494,1.1457323130214911,1.1619838351920089,1.1484409000499105,1.1890697054762052,1.126772203822554,1.15385807410675,1.2486586201014358,1.2676187293003731,1.1255008262377852
266,13.325,1.0007607331056487,1.0387980041773834,1.0620020568438169,0.8893198549245942,1.1751171293916507,1.208555421691413,1.2119674923342458,1.1648809174631518,1.1717050587488178,1.075319232892793,1.134461790701896,1.155968175359752,1.1801628580998398,1.1613447715242156,1.145214983030824,1.1667213676886805,1.2124224350866242,1.210310200879155
267,13.375,0.9991815831681748,1.05942088944388,1.051659098156818,0.8889382161399189,1.2245972892470836,1.2036003224513652,1.1528012092359163,1.191408535279657,1.1826033556556466,1.10731804362564,1.067294499880135,1.1259956973735423,1.1473415873711452,1.2540710373591586,1.1713557136184485,1.168687477368748,1.1259956973735423,1.222841782477461
268,13.425,0.999485392862303,1.0439664040013037,1.066068281656788,0.8574948808946542,1.2087696619338586,1.1617096639720286,1.1428856647872967,1.2067528048783516,1.2107865189893656,1.0990852337838624,1.2315051414686646,1.1944275673169202,1.1335144097819112,1.1308660116282152,1.0673044559395093,1.1520531968577836,1.0911400393227737,1.2075074112596644
269,13.475,0.9998494726952384,1.0519034698711116,1.0468890331180616,0.8791115966262163,1.1964793246091523,1.1838005141420171,1.1891389606544944,1.154439058323387,1.187804349026375,1.1461482891184025,1.1882087767924712,1.2670721911813525,1.2644434107017233,1.1619209719961785,1.1540346305572895,1.1882087767924716,1.1724360939146956,1.1543028734633738
270,13.525,1.00051893872158,1.0626813067787868,1.0324434194781729,0.8832109561395795,1.223417836917069,1.15453020560176,1.1704273512899082,1.1267102006475007,1.1571797298831177,1.1324709087440898,1.161174088458802,1.2055335480179017,1.1533459485366078,1.142908428640349,1.2551117675251318,1.1063771090034424,1.054189509522148,1.181809491314926
271,13.575,1.0003563112038445,1.053138217977193,1.0390568484194402,0.883723048253361,1.1572187322387473,1.1973268814811129,1.1683964131751452,1.1756290302516372,1.203244477270971,1.1914889839510538,1.2096203380546569,1.2691947872522096,1.222571305271516,1.204439951167913,1.1215537609800137,1.1086027937631546,1.1008322134330388,1.103343115240388
272,13.625,1.0004835927381817,1.036962458902758,1.0368398430272818,0.8895359645575845,1.1852918266654364,1.2061780262542543,1.103705109521615,1.1983457014084478,1.1604894646537147,1.1904738193664492,1.128764593308577,1.146763117575457,1.2547542631767332,1.1236221578037549,1.164761641842336,1.1699040773471585,1.087625109269996,1.196560783841546
273,13.675,1.0008871752935071,1.0425392778808933,1.0532507147114265,0.8867252529423519,1.1682170156444571,1.1228619457081777,1.1610897903687565,1.1714566634970482,1.1539625650930556,1.1179730225851754,1.138392621171206,1.135840171347953,1.0847911748828758,1.2277283649850896,1.1537073201107289,1.1026583236456522,1.112868122938668,1.1938432913110786
274,13.725,1.000609363966455,1.0390656191487435,1.0171943693445893,0.8992389811697702,1.1745149291343349,1.1790174507684748,1.151359103587327,1.2015300589391766,1.181590320273698,1.1199778921978638,1.0566307263495682,1.0693001595192273,1.1706556248765003,1.1250456654657266,1.112376232296068,1.14278287190325,1.168121738242568,1.1902803182964412
