,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TEGDME),O (TEGDME),O (TEGDME),O (TEGDME),O (TEGDME),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
158,7.925000000000001,0.9874840632098324,1.0921602740053582,1.098032103435494,0.8337662640711965,0.9114607559943814,0.8326066447887605,0.9717609586810328,0.9334935223606576,1.8636509092472304,1.179921540026548,1.2189917896963018,1.2639225768165183,1.2443874519816416,0.8157394552260617,1.069696078079459,1.4236962190266176,1.1543482856972576,1.0158264914135864,0.800348144750098,1.2620874590290012,1.5006527714064348,1.0650629795178157
159,7.975,0.9875090643157248,1.0777836453909042,1.0132760835618588,0.8817456581239691,0.9561787331604072,0.8554078008033827,0.9951129570256216,0.9138091366012036,1.695673535809411,1.2269037187426457,1.2269037187426457,1.246194657716586,1.3156420380227736,0.92713421856577,1.0259272090686795,1.238712111690332,1.2311126508824155,1.0107282874528476,0.8967363753341053,1.2159137292665838,1.2995077981536614,0.99033381610099
160,8.025,0.9893271715603648,1.046142291601712,1.0593845990903412,0.8515671500610871,0.8447817544430704,0.7984148843866238,0.932991897477287,0.9160284084322456,1.8003481411879911,1.2840578276832866,1.303109130764641,1.2535757427531198,1.1564140970382122,0.9156171723341836,1.013182936599301,1.3208903469739048,1.1857992887606643,1.020687995388926,0.6529401146973273,1.5835674046107595,1.3734257585012757,1.013412683296943
161,8.075000000000001,0.9909012005021368,1.0473663892407976,1.0600917318032914,0.8734453038607394,0.884614681147961,0.8421710474565185,0.915888937552182,0.9315260657542924,1.84209666135202,1.1910594347659134,1.1741249404327492,1.2230468129507797,1.2061123186176148,0.9487878306527257,1.0006746651415463,1.2526964326586767,1.126685548900111,0.8227769468941606,1.0006746651415466,1.2749336474395996,1.5417802248106782,1.1182142289835693
162,8.125,0.9926026894316962,1.0631452867785842,1.012868465334868,0.9223029086455872,0.882586515450323,0.8792768160173838,0.890309147460513,0.9675354675624156,1.7507291631189477,1.170869822468086,1.248927810632625,1.2266255282999,1.256361904743533,0.7980387390270695,1.0396467976315955,1.2592904872720732,1.19339738037993,1.017682428667548,0.937146409132706,1.1275042734877867,1.2226832056653272,1.028066943245788
163,8.175,0.9944138067559384,1.0139671495376932,1.0191404513210494,0.8947087637081806,0.8696438409733588,0.8587460484799591,0.9611852979179236,0.9328510374350822,1.758752815923391,1.26857849248754,1.1859648424702618,1.279593645823177,1.2777577869339047,0.8244675375461709,0.9040214227479944,1.2873265059931442,1.106522221443545,1.0342005076237055,0.9908074793318018,1.1933082780273525,1.265629991847192,1.0618008351427055
164,8.225,0.996278705337976,1.0108758625921084,1.0095130370274417,0.8989359221189127,0.8483371336882669,0.8698685330204566,0.916161041584664,0.8741748128868947,1.68665388537963,1.255015579228714,1.2042346020344885,1.0917910096758463,1.2078618146912188,0.7501735267328756,0.9787978396419424,1.1788441134373762,1.207422152551009,1.0859654863180672,0.8430521538521838,1.243144701443051,1.0859654863180672,1.056148093467362
165,8.275,0.9977117055893608,0.9825399093975576,0.984222917121774,0.8636427144001043,0.917886283900604,0.8647063138020747,0.9785114498129258,0.9646846575873088,1.6448319305459054,1.220185778542224,1.2381033376984971,1.3187323539017286,1.3294828893954915,1.0164142648649683,1.0658232916292378,1.376394317004644,1.2140503719220463,1.108173885998612,0.9458299409160122,1.0446479944445508,1.1081738859986114,1.0885831348617585
166,8.325000000000001,0.9990324658961596,0.9651194084300782,0.9561400066286956,0.8028584440333717,0.881673081863873,0.8785204963506533,0.880622220026133,0.9110972133205936,1.5755652368762034,1.2516006994061537,1.2374383152544577,1.3277235142215202,1.210883844970027,0.9763461801548136,1.067006896883475,1.2343805277671571,1.192537120046237,0.962398377581174,0.8089725492711314,1.1437198110384958,1.150693712325316,1.120165103630972
167,8.375,1.0009105640754603,0.926683900563346,0.9197830630059592,0.8836373191660177,0.872215450175623,0.8389881949308369,0.8691003949964239,0.9179029261372026,1.5620564005906237,1.234951644811848,1.271685333963476,1.2751837805493444,1.2401993146906525,0.9991775476308412,1.0060684272696745,1.3712850481278434,1.136995140407509,1.0749772236580086,1.0405228254638412,1.1714495386016757,1.0060684272696745,1.0813055825099986
168,8.425,1.0025140307461933,0.922861250201642,0.945267100400063,0.9111445518846588,0.8854929597707887,0.8485546671268168,0.9285876345220906,0.8454764760731519,1.4727013136439262,1.149467574616444,1.208237345348713,1.3033060921215016,1.2203370040288863,1.048637085615003,0.9805437683672752,1.382294340128868,1.273345032532503,0.8715944607709117,0.9533064414681846,1.1575863932113666,1.1984423835600035,1.0409939581688268
169,8.475,1.0027246874757298,0.9241984703622804,0.9290120040620844,0.8466837267642263,0.8842014487885099,0.8720335389427963,0.9186771933513644,0.8375577943799417,1.433169181385405,1.1308200215460524,1.2828486951375917,1.2521013229505384,1.1735247051391815,1.022841876121488,0.9690080931677248,1.1708847792443349,1.217989339328877,0.9891957617753856,1.029571098990708,1.029571098990708,1.1305094420290125,1.0015555588821163
170,8.525,1.0052927232945192,0.8930917164618102,0.8953117597910831,0.8798728283276925,0.9189560177408816,0.886887759760829,0.8908962920083355,0.8929005581320885,1.3590080626426362,1.244209866046737,1.2003164379365394,1.1969400203896012,1.2340806134059223,0.9244221980783908,1.0241799892379295,1.303501804484637,1.203744013325099,0.9576747951315698,0.9310727174890264,1.10398622216556,1.0773841445230163,1.1085330058442584
171,8.575000000000001,1.006620129902541,0.8980666509046722,0.9121724098194048,0.9171849281065082,0.8963848379442654,0.8716228258463571,0.9201563695582567,0.8270512040701227,1.3031599345274048,1.1579935909885004,1.2163938441363356,1.2447596813795698,1.2147252654749687,0.9071000359066328,0.913673224572623,1.1897471485442066,1.2423326578721272,0.9596855452345532,0.9728319225665338,0.9005268472406428,0.920246413238613,1.1598324327785785
172,8.625,1.008002269968333,0.8731221303636607,0.8960501068174972,0.8615463742643581,0.8635044342058682,0.8830850336209678,0.8527351045275638,0.8595883143228484,1.3639619622564756,1.2105780898382743,1.1380093760060075,1.203980934035341,1.1759430218728737,1.0200602268020464,1.0070658290083905,1.2994397793656651,1.31893137605615,1.020060226802047,1.020060226802047,1.013563027905218,1.0330546245957035,1.126733625016299
173,8.675,1.0087402511693275,0.8885072802259297,0.883606860893419,0.8448692138924976,0.9484213397647736,0.880676958353004,0.8855158427395593,0.8874513964941804,1.219488198662067,1.1917725577833826,1.1444929351079818,1.1216682896784782,1.1102559669637262,0.9890679686118355,0.9055752180147332,1.271658816786646,1.2523912589565451,1.0083355264419367,0.9698004107817356,0.9248427758448337,0.9055752180147328,1.081342531281161
174,8.725,1.0097411720296678,0.868664192160357,0.8738113832606451,0.8792226392280179,0.878265922536801,0.924188323715196,0.8562614386388201,0.8840062226841003,1.2313385377506905,1.1717056504512455,1.1507535549136036,1.1475301556001194,1.1733173501079877,0.9015750201046228,0.9777644584233234,1.288871331558017,1.244427492538775,0.96506621870354,1.0983977357612664,0.9714153385634312,0.857131181085381,1.1117438448545067
175,8.775,1.010704265521829,0.8447243536065505,0.8477177070920454,0.864502355860023,0.8777441862561282,0.8701774260297821,0.9013903119634592,0.8181559494736543,1.1615777277849568,1.225313131229948,1.1631711128710815,1.022953225292102,1.099435709426091,0.8662220740932842,0.9540996758128926,1.2114555094203177,1.192624594766115,1.0608081921867023,1.0608081921867023,0.9415457327100912,0.8599451025418837,1.2132489298635738
176,8.825000000000001,1.012213947212957,0.9041366117971462,0.8810522727725383,0.8014300873732365,0.9491849926299132,0.8304199738476478,0.8715669094887473,0.8631504908348862,1.0570806023643264,1.219344837898642,1.143726553377796,1.1106435538999253,1.1216712203925492,1.0177915568083569,0.8129920362310651,1.1232943401360524,1.3529180450257428,0.8688464509339631,1.0115855107302572,1.0239976028864566,0.9247008656368608,1.101319870859516
177,8.875,1.0126452502349632,0.8664708692203901,0.846279552105832,0.887664336281075,0.9024587418857596,0.9191024481910296,0.8830410845296114,0.8442057698173148,1.0981645448727286,1.1464526312430192,1.1075106261056886,1.1246451083661138,1.077914702201317,1.0554463452978384,1.0063558176095666,1.018628449531635,1.3745347752716028,0.9634016058823286,0.9449926579992276,0.859084234544752,0.9511289739602614,1.173664350751227
178,8.925,1.0125350743946933,0.877623524609172,0.8272751918422757,0.9097475736975446,0.965521043039806,0.8969471053239108,0.8411736359816493,0.8521454660161926,0.9826961769784958,1.1043779919962091,1.0104211474888611,1.113619648832997,1.155207104598545,1.049721526562476,1.0436537720736756,1.1892798798048867,1.1164668259392811,1.0982635624728794,1.037586017584875,0.7159950296784519,0.8312823649656605,1.1585076963259693
179,8.975,1.0132351662415933,0.8524205214883541,0.8776011209817995,0.9430390601905096,0.9276683372535598,0.9231475363897512,0.8372523199773845,0.8074150342762458,1.040319739701422,1.070782982445241,1.1134315222865878,1.0936304145031055,1.1530337378535522,1.1700654599330518,1.008056396250014,1.2900721737723386,1.2420694882366243,1.0860607602455508,1.0740600888616223,0.7320409544196529,0.942052703638406,1.2325179334616607
180,9.025,1.0143506639542483,0.8579996210523284,0.8744125425632238,0.903111250385377,0.9603381018949456,0.8637677899725485,0.8736036550757555,0.8324718555532534,0.9866473214891875,1.0649765744929098,1.1176981870915683,1.0258119479910488,1.0710019016470416,1.0681261773234785,1.0028517998203768,1.0918623145973332,1.0681261773234785,0.9791156625465216,1.097796348915797,0.896039182088029,0.8901051477695652,1.2109063091901882
181,9.075,1.0150907957569135,0.8359769203954014,0.8384957661548792,0.9285607959595046,0.9542067608002918,0.8852279588147278,0.908220892809916,0.8825749279691294,0.9489891334706144,1.0324167495998993,1.078599894242896,1.0860487885401535,1.014539403286481,0.9566186070235636,1.2089781168518652,1.1502898587522608,1.1268145555124185,1.0505198199829315,1.0505198199829318,0.9800939102634052,0.8861926973040375,1.1521463240594925
182,9.125,1.0151872100022912,0.8628263516677271,0.8603350340016991,0.8895482932088221,0.9026684745245868,0.9262848008929622,0.8676813243492152,0.9367809459455738,0.8649429070181813,1.0034516519239889,1.0741795216631247,1.0609180460870369,1.0226071166450048,1.1609372558191495,1.0796716479118098,1.2538122362846824,1.178351314656438,1.021624785120852,0.9345544909344164,0.8358748241897885,0.9229451183762244,1.164964997318929
183,9.175,1.01472881769458,0.8460551820255208,0.8326387729901645,0.8539242416162889,0.9888909910510818,0.9092952157433832,0.9023738439774968,0.9170817589800062,0.8890635136584826,1.024609262462153,1.066876216390179,1.1003982832986137,1.0289817059719488,1.039228240257532,1.0334866477699216,1.0736777951831966,1.1253521275716922,1.073677795183196,1.1999928299106313,0.8612388731416012,0.7865981708026629,1.1465022794903412
184,9.225,1.0139912323864415,0.8550552937587799,0.8580345804966152,0.8994650934553071,0.9328420093875212,0.9200047340289774,0.8566741755934943,0.9011767301697796,0.9082866057529732,1.1115697984691142,1.0712015048800938,0.9890231929310148,1.0351583856041815,1.0791091468060807,1.1245453214084422,1.1131862777578516,1.243815279739641,1.073429624980786,1.3176490634684777,0.8860054047460455,0.9257620575231116,1.2239949076554475
185,9.275,1.0139408390645233,0.8576502467064958,0.8576502467064966,0.9007995287531902,0.8711679653073615,0.9075724575408082,0.8855604389810499,0.8330702408770106,0.8272090525031107,1.03686376063752,0.99692953051668,1.145256670965513,1.0268802031073094,1.134927362525166,1.0000845075716802,1.297862478927294,1.1517827193943515,1.0506505781792377,1.2810071220581083,0.7584910591133535,0.8315309388798243,1.1143454811780995
186,9.325,1.0140453059845478,0.8768397114500595,0.8654418554668815,0.9305307905000516,0.9380688437084224,0.9841347244262466,0.9121044382129216,0.9095917538101312,0.8649239564651412,1.0638705761414615,1.0201305391913489,0.9806234090428598,1.0158976323897253,1.1950479303574424,1.0949974059554235,1.1005557684222025,1.0672055936215297,0.9615967067527328,1.2617482799587874,0.911571444551723,0.9004547196181651,1.0911973010036455
187,9.375,1.013718928671674,0.8651514985522522,0.8908516643170658,0.9189743179833908,0.9430052063706932,0.9479771143128928,0.8535108634110841,0.8559968173821839,0.7789449927599796,1.0148620246173927,0.9967145606283612,0.963211550187072,1.0832640042683592,1.0613516817827682,0.945867820034384,1.0723501448064243,1.138340922948358,1.2043317010902923,1.1548386174838414,0.7973885692150331,0.7423962540967548,1.1703262490885795
188,9.425,1.0124843003038648,0.9050366592691774,0.8889494250734523,0.906790165426909,0.9658217132666362,0.9215480523868405,0.8764545088981613,0.87317497846262,0.823187366477826,1.0400337029493345,0.9751179206935324,0.970974360124013,0.9585436784154554,1.0936488654700829,1.0501205524165471,0.984828082836244,1.1262951002602344,1.0120332784947033,1.2895262742109932,0.8433610654122531,0.7671865175685657,1.0864866813069374
189,9.475,1.0124186856651742,0.8862673964655403,0.8947398252266532,0.9442977304457674,0.9686353008180816,0.969446553163825,0.8623612435256456,0.9069801225415524,0.7953892421831663,1.0222528404690865,0.9675869131712744,1.0249861368339763,0.9921865804552896,1.135974534681049,1.006764161068039,1.0659855823073356,1.227498549323598,1.1521258313826757,1.1898121903531362,0.823716131782941,0.979845333231995,1.2037660317212089
190,9.525,1.0115640057424884,0.8619981321168299,0.8881654788919647,0.9311988563787944,0.9151437036826076,0.9761532839281152,0.922368522395892,0.8685837608636685,0.7248530938804268,1.041300153522255,0.9114757187974024,1.049414180692558,1.00478703125589,1.134734405786353,0.969585266916038,1.0441687489865028,1.134734405786353,1.118752231056968,1.150716580515738,0.7298526459752597,0.76181699543403,1.1678403391543657
191,9.575,1.0122342560050532,0.9080768842564328,0.8899756839058058,0.919115769503238,0.9620131347177366,0.940564452110488,0.8976670868959891,0.9167325825468772,0.7574501435609621,1.0518653937083329,0.995658845952926,1.015732613008428,0.939452298197519,1.0701953789792162,1.159817652095702,0.9963888011185796,1.2125366362818704,1.180905245770169,1.1914490426074031,0.8329599501414584,0.7855128643739068,1.1308222107933097
192,9.625,1.010943085858965,0.8792604188489345,0.9205612761010348,0.9190253031955816,0.9779875767111232,0.9677674493017632,0.9276731033111948,0.9103775030799692,0.7403303062611446,0.964151096526142,0.9416365791622068,0.9522316461569998,0.897931927808687,1.0904089782140902,1.09040897821409,0.9338909430637424,1.1791025314659545,1.1634507279509192,1.1164953174058152,0.8191110506201537,0.7982419792667743,1.0839672495565422
193,9.675,1.0104914381172851,0.894327029886548,0.9150108048068312,0.9966935010673658,0.9476757879001176,0.9391171395693289,0.9079947820028226,0.932892668056028,0.7038620417103542,0.9725617038157972,0.9987763049968156,0.9725617038157972,0.9843582743472556,1.0688407845169925,1.1049851588726394,0.8519745383831099,1.053350338364572,1.172110425533127,1.208254799888774,0.7848492717226224,0.8416475742814964,1.1127830705412052
194,9.725,1.010161227342265,0.9083069707068534,0.9053824513485274,1.0226648028300245,0.9833907780225456,0.9764600677624026,0.9248647802702248,0.9348758062015428,0.7342643244323024,1.0131809847731943,0.9586949394972992,0.9833433885506804,0.978154241381548,1.1243152199787902,1.0936520776157328,0.9914416030722067,1.0272152691624403,1.2111941233407884,1.262299360612552,0.9250047946189142,0.7563575116220961,1.0789984330510742
195,9.775,1.0081730790599863,0.9219548106061934,0.9361869753957712,1.0061317704041268,1.0282361805114897,0.971831823685804,0.9573496239602896,0.9238118982801526,0.7331921431076084,0.928367634792996,0.9912860498757864,0.9643210148403044,0.8949823533204958,1.1179010917307008,1.1229594677113828,0.9965000681943352,1.0420254520204726,1.1280178436920654,1.148251347614792,0.8093401569091042,0.875099044657969,1.0748016637320332
196,9.825,1.0066952581692197,0.9417253949511596,0.9137888150299414,0.9838455977188492,0.980073183617167,0.963474561569763,0.9544207677257248,0.9257504205529354,0.7181225521103218,0.9697831986905768,0.9608861051246076,0.9646991452243088,1.0600251477168294,1.206692387107341,1.1115589623976334,0.996397448275356,0.9963974482753564,1.2417415435793382,1.3919522141736131,0.841179755327939,0.8511938000342244,1.0672621421917718
197,9.875,1.0072720193509148,0.9324494608610464,0.9364676207684324,0.9649455061609344,0.9948199800358866,1.0261881776045856,0.9649455061609348,1.003035460351498,0.7259669504347124,0.9788601168773066,0.9838928167070105,0.9021114444743308,0.9738274170476036,1.1300698708515755,1.100331190039692,1.0458102752179057,1.1449392112575183,1.1548521048614788,1.1796343388713817,0.8772910839505655,0.946681339178294,1.0965379909565447
198,9.925,1.0060052807661262,0.9354794927050732,0.9417971381035318,1.0077419024597396,1.023268373444079,0.9456360185223824,0.9996089890869906,0.9456360185223828,0.7622644150509289,1.018843613581143,0.9877053613323302,0.9690224099830428,0.9578126391734704,1.0156731733521744,1.094179312355241,1.030393074415249,1.1628721839829244,1.3640441651782818,1.280631392487524,0.8046879247814328,0.814501192156816,1.009514847397214
199,9.975,1.005483724400227,0.9527641831428564,0.9536907712130176,1.0371905301702833,1.0013243791622772,1.000592416896808,0.9552107564376991,1.0144996999407283,0.718882662833457,1.0012568134146955,0.9260392449192562,0.9420692185330388,0.9408361436396706,1.136670856250002,1.0735224753472246,1.0200892299679505,0.9763711201121807,1.156101127297011,1.126955720726498,1.0346619332532074,0.8063562484508563,1.0533982660485357
200,10.025,1.004462129867021,0.9455774420349188,0.981354808262774,1.0442626108231745,1.0797718876658784,1.0594808723271905,1.011652050457427,0.9725193780185292,0.7166128831962392,0.9839693081025024,0.9851901136956822,0.9485659459003036,0.9363578899685104,1.058031514088714,1.2071177728921236,0.9570375968347912,1.0772684507085086,1.351394797540584,1.231163943666867,0.8704713820457145,0.8127605721863301,1.0072891863722129
201,10.075,1.0040601698401133,0.9473418644115522,0.9945727147944862,1.072668685352149,1.0174208667754827,1.0576010984676034,1.0389459908962622,1.0475560405445732,0.7119352014008709,0.9754358362147754,0.9524701845566828,0.8751122000241601,0.9452178735067585,1.280875340484048,1.2332591568229307,0.818998358971213,1.0094630936156803,1.0904106058395795,1.304683432314606,0.880899397730665,0.8285215957034362,1.0037297163993413
202,10.125,1.0037667747201922,0.9661128051036236,0.9530724181601724,1.0535753846086977,1.061390171682666,1.0308414585753336,1.001713615845086,1.01094927329614,0.7168892189862199,0.933511837744994,0.9382990779385582,0.9502671784224684,0.91675649706752,1.136244206548202,1.1975353878142878,0.8250735939665365,1.037235375272217,1.0560942002771667,1.1975353878142874,0.7779265314541626,0.900508893986334,0.9589135204047234
203,10.175,1.002619760923186,0.9789041889708732,0.9626521976597812,1.0587226415744295,1.014404019368989,1.0341011847936292,1.0291768934374688,0.936318827864164,0.6885295690840214,0.926729987992608,0.91369414417174,0.9610972126112588,0.9243598345706314,1.1344416151548669,1.0737513229860882,0.7749683461551764,0.9710446747004624,1.265159167518391,1.1204361631159188,0.9850501267394116,0.7796368301681591,0.996673699179899
204,10.225,1.0013633864559897,0.974865431199396,0.9808177981470168,1.0762580075055632,1.0699885433841718,1.0323717586558216,1.03376497290502,0.9996312237996656,0.7088031077958964,0.9376385482266908,0.9329444879101612,0.9305974577518976,0.8930449752196639,1.3406520752511175,1.0540299074388102,0.878358256199008,0.9615711436283882,1.091013412962979,1.3591438280132024,0.878358256199008,0.8275059361032764,1.0149707970127742
205,10.275,1.0008498940496544,0.9632176161550084,0.982211254551538,1.0478730390612825,1.0409745990411294,1.0416644430431448,1.005792554938348,1.0002738029222251,0.6926246039926812,0.9227247241110564,0.9750202059561408,0.9006444095542424,0.912265627742039,1.2223408584800683,1.263543359327712,0.8286280726025935,0.965969742094736,1.039218632490545,1.222340858480069,0.9751258533942117,0.8835647403994507,0.9989504287142764
206,10.325,0.9999055236194128,0.988720782793674,0.9850452408502034,1.0240851631205807,1.0302337731726725,1.0268178786992876,1.042530993276855,1.039115098803471,0.7803059126108174,0.8850372371647764,0.9494872830441362,0.8781318751062734,0.9609962198083072,1.20599707062135,1.2558691299327585,0.90223089117913,0.915832361900424,1.3012073656704028,1.364680895703106,0.788885301835018,0.7571485368186667,1.0167793316754647
207,10.375,0.9992906918921912,1.0096203061672189,1.0183996131773687,1.0690436699651755,1.0588945211996832,1.090018577413859,0.9966464087713311,1.0169447063023158,0.6485618342649968,0.900463706624513,0.9608745628917272,0.9403576683104092,0.9357983584034494,1.1854205758094845,1.1405182812712464,0.7633390071500469,0.9070263496724084,1.1944010347171323,1.1988912641709557,0.8441631373188753,0.8396729078650516,1.016074779265273
208,10.425,0.9987249825473123,0.9834166730954612,1.0075938352116744,1.0956711031613555,1.0373693380390088,1.0621643415967883,1.0299978504948035,1.0594838006716225,0.7292823977824022,0.8929758152413005,0.8907179750004881,0.9223277383718615,0.9753869840309528,1.240785841428266,1.076237181453908,0.9294775658011024,1.0628953982127438,1.2185495360263257,1.2141022749459378,0.9472666101226545,0.8716631717560578,0.9164988242807852
209,10.475,0.9984414105360506,0.9883349900274202,0.9975776551838924,1.0553673327484785,1.0626686161825878,1.1290439201290332,1.08988249080063,1.1117863411029574,0.7424639383597136,0.9135437313853704,0.9135437313853704,0.8934166969117634,0.9124255628035034,1.1364658859339545,1.1849198578148592,0.7972880827676191,0.9206254657371958,1.2289689231611367,1.2245640166265088,0.8589567742524075,0.9030058395986846,0.9582020153591212
210,10.525,0.9969357498102566,1.0341053715111568,0.9991496969812016,1.10322054598811,1.1078227771096338,1.1242593168293613,1.0295848480437306,0.994739383837909,0.7398566980548842,0.8904862054433034,0.8949164850723749,0.9281435822904086,0.8816256461851611,1.1736884744592313,1.1693253202790863,0.8988097611100431,0.8857202985696063,1.1605990119187943,1.199867399540107,0.9337149945512102,0.9118992236504811,0.962342628610739
211,10.575,0.99775614927056,1.02249477388077,1.0158993631240305,1.1084431025564594,1.055691110014113,1.0791364400329335,1.0563423691813028,1.0719725891938494,0.7372654547456796,0.9380386366183864,0.86782287902356,0.8996393941837156,0.9512040911674168,1.2231239213606393,1.2144799360506706,0.8860084942718413,0.9465163914416248,1.2620218552555007,1.1842259874657777,0.9119404502017489,0.9032964648917796,1.0318536953946382
212,10.625,0.9969196005851712,1.0672035279249728,1.0277984617513518,1.16125938500161,1.0638426254820303,1.1335181885821275,1.0864226690792835,1.11738958601266,0.744471481371865,0.8814107611570549,0.917275810624604,0.90966807285876,0.9096680728587606,1.1131668246126525,1.1731065767071802,0.757809722909383,0.8348751184594893,1.3743328873102365,1.2202020962100228,0.8220308858678049,0.7449654903176984,0.9255711281885274
213,10.675,0.9960215072045224,1.0351830475291202,1.0390260482917322,1.1082249985774282,1.0769083752035562,1.066682538999843,1.0813821785426811,1.1210072938320703,0.8193402095551222,0.9043965519399508,0.9442330667277812,0.9323897785476162,0.9183931652437834,1.111246268364888,1.1918328298111969,0.916141961705404,0.9288661556179794,1.289384983140939,1.2851435851700808,0.8016242164922289,0.8397967982299541,0.955483091863672
214,10.725,0.9957339759737766,1.0762500760149385,1.0289599963389893,1.093483816644467,1.064991186795595,1.0611921694824122,1.1023481903752272,1.0871521211224953,0.8586509708045795,0.9162499179144524,0.868250795322892,0.875717325503801,0.951449274481596,1.147130545976079,1.0756975083145657,0.7857634142766553,0.9454372631670984,1.1051111120575414,1.172342206327202,0.9538411499508062,0.7605517539255323,0.9154662587701
215,10.775,0.9952251109350364,1.0382926578268332,1.0498071844337082,1.1178609193912992,1.082104425336695,1.115978998651583,1.0933959497749914,1.082731732249934,0.7365693012114567,0.8950849327490732,0.8728927443338067,0.8760630569645589,0.9003687871336596,1.2405849627812635,1.0615743809034306,0.7077162539356203,0.9658245347827288,1.1906285213269847,1.2322588892055517,0.9533354244191586,0.8825637990255966,0.97988540393355
216,10.825,0.9946565022838968,1.0415084871763571,1.0592111810093836,1.1299330387012287,1.0404333920714297,1.0920199939483275,1.0889123673292371,1.0248952589759772,0.7402510035593957,0.8690358316185266,0.901493796413917,0.8282016178436802,0.8596125515166388,1.1301590479098906,1.035291682574389,0.9033023047162992,0.9321749811227564,1.1796550646066744,1.1260343798518258,0.8620556241356465,0.824933611613059,0.9319645388748968
217,10.875,0.9948835792590078,1.0510528521503597,1.0537813409191537,1.144199685464411,1.0770749461126237,1.07091671314457,1.0579844239116565,1.0943179984231743,0.8610630820024255,0.8984103964025308,0.8672876344024433,0.8413519994023704,0.8901109932025081,1.1729194446699716,1.0503146246696269,0.7805840206688668,0.9113624953359016,1.123877516669834,1.1238775166698338,0.8459732580023845,0.8418864306690393,1.010113588451825
218,10.925,0.9939331686591436,1.0572894659436771,1.065207067423804,1.1435136362890588,1.0812732996287142,1.0861548946608983,1.0708999101853245,1.0928670878301512,0.7966622277282671,0.8665629135160376,0.8850660362245649,0.8562834009001892,0.9128207202873562,1.1784059462350085,1.101465351807294,0.8827920834337868,0.9232871331325844,1.2391485207832056,1.0771683219880153,0.7937029740964316,0.8989901033133058,0.9913436095141342
219,10.975,0.9943263011775514,1.06528262436621,1.0363877660440792,1.112559956587791,1.043629611451374,1.1300948689470554,1.066606393163513,1.1210250866922642,0.7517314602994648,0.8291455402219032,0.8688711864978904,0.8912805254228071,0.859703729664971,1.131579015134204,1.143617089763291,0.8747667563803425,0.9510078956978946,1.1195409405051162,1.1717059305644943,0.7624113931755273,0.8065510001488471,1.0566481424429444
220,11.025,0.993670740704634,1.0763112438041695,1.0482467504843989,1.1444342253056583,1.1036899701638858,1.1048883306092323,1.0881112843743843,1.0941030866011163,0.8165950710093787,0.8559612116390027,0.8922991876048095,0.8458673294262785,0.8741301996219061,1.089527528537067,0.9702361932957824,0.8588976137372497,0.926496037040645,1.1173621734267003,1.236653508667985,0.9742125711371588,0.8907086364682596,0.9707636719890268
221,11.075,0.9930288196527184,1.0450043991335398,1.0553398139784138,1.0913717558767917,1.075933417654378,1.0723707242184355,1.1074038763385283,1.086027715722879,0.8212419449857337,0.9102681728830914,0.8692560903685781,0.8642546168911984,0.8802593320188136,1.2530964457871117,1.0284848187120637,0.8551004048295703,0.9339115020488856,1.2373342263432496,1.229453116621317,0.866922069412468,0.7368837590005972,1.032344954086071
222,11.125,0.9925523350412226,1.0689676270858557,1.05797998074473,1.153375472904307,1.092764414889438,1.116891146720599,1.139840964803899,1.0874683030240608,0.8644340946216227,0.8703820356396611,0.8882258586937771,0.8505555655795322,0.8674080651306417,1.1403224295189336,1.0465972983255964,0.7771375461447528,0.8903887463367014,1.1051755053214318,1.1676589261169898,0.851336608339478,0.9255356705342034,0.9376099540170174
223,11.175,0.9932737308952287,1.0754807986898098,1.0843400879187637,1.164656051030448,1.0987541312675833,1.1045861595651811,1.1197494331389386,1.091755697310465,0.809557306516507,0.8852076858875881,0.8360840629193536,0.8567159845660125,0.8734180163752123,1.0217713577392826,1.110789316936265,0.998549281427026,0.8785685538137007,1.1456224314046497,1.1030486248321791,0.8979202840739144,0.8282540551371451,0.9735500053969924
224,11.225,0.9930511254968944,1.0602502668466354,1.0710430145595318,1.1398531502952145,1.098813812733876,1.108062114156149,1.0641326824003496,1.1254026793229126,0.8325472114488506,0.89486653487894,0.8617593943067052,0.857864436592324,0.8899978377359637,1.0625562673851885,1.0126890057389524,0.8976107096322532,0.8669231640037998,1.189142393102557,1.2313377683416804,0.8707591072073562,0.9436420280749328,1.007522225097428
225,11.275,0.9938193677314608,1.1021780598335709,1.083865840053477,1.1727337950078072,1.0890898604347052,1.134349249690014,1.0822150164971902,1.1383595753202314,0.8078073835117662,0.9120405942874776,0.8483425210356542,0.874400823729582,0.8763310683735765,1.163411089971328,0.9847172297469736,0.7489934141318682,0.9390932654343722,1.1444011048410772,1.1672130869973778,0.8592513278873206,0.8516473338352198,1.0165298579241269
226,11.325,0.9940743030522574,1.0915687446182722,1.0669482444515452,1.1408228745721876,1.0743837126384166,1.110726502072274,1.081765841742169,1.0687051517893764,0.9068749038391896,0.7872975167295913,0.8839160455141459,0.872436616351625,0.9116579993235736,1.0815593486203858,0.9798098628616736,0.8818288765755065,0.9195138713009552,1.1531608385987395,1.0589483517851164,0.8742918776304166,0.7800793908167938,1.0938646530205325
