,r ($\AA$),g_full(r),O (DOL),O (DOL),O (ETFE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
191,9.575,1.0134050772736745,1.1339467209165384,1.147360329444357,0.6418785852951105,1.252173731465008,1.3698542616660483,1.4253888938957533,1.3738210211110269,1.3539872238861328,1.6564225803578572,1.8335243656791376,1.7710178532128034,1.6772580845133016,1.9637462666506675,1.84394211775686,1.3022190097152966,1.4949474231531603,1.5786083505528303
192,9.625,1.0116702918310287,1.1457953876691775,1.114329648638572,0.672694683171246,1.2993913082521111,1.2732202849237704,1.4053839527318897,1.404075401565474,1.4420233853915676,1.7114263134108774,1.659877328067176,1.5773989515172528,1.7578204002202076,1.6753420236702865,1.582553850051624,1.299034430661268,1.3557383145393394,1.605645691445386
193,9.675,1.012922062073053,1.1497971374924625,1.134469752883484,0.6512681787543342,1.1694401446787648,1.449173335432489,1.3960758316320132,1.4206819919297948,1.405141259110143,1.8213267933333828,1.7703092360971535,1.6937829002428098,1.5917477857703513,1.7345969460317932,1.7958180147152685,1.474407404127024,1.4897126712978928,1.57191340892647
194,9.725,1.012006713645807,1.125001437062945,1.151729853054808,0.6585096520789825,1.2074353542702845,1.4189288080437414,1.3997021304279722,1.3599669966887171,1.3253589769803331,1.787498391672084,1.7622512392473373,1.6713614905182477,1.6814603514881463,1.6158177551838044,1.661262629548349,1.3532473699664356,1.3330496480266394,1.5812961386030295
195,9.775,1.0129403915018615,1.1423610046553312,1.1454594175617612,0.644691932434156,1.2255634747852775,1.2737740462571616,1.3701951892009308,1.3054915274886647,1.393031775687614,1.664302742438504,1.7542650528405856,1.414407435766056,1.48937602776779,1.694290179239199,1.7042859915060955,1.4493927787001983,1.269468157896036,1.6021859090656398
196,9.825,1.0121679683306366,1.1416158412493134,1.1107103493700694,0.6976631837313166,1.132748886855773,1.3889359965216015,1.391447634851659,1.3186101232800018,1.3387032299204598,1.4445725910449887,1.988760895890703,1.5781460840525725,1.5830932504602608,1.8601345692908064,1.6474064137602094,1.2763689331835857,1.330787763668157,1.522616665190766
197,9.875,1.0112682875147585,1.0962216339016944,1.1116350612211472,0.6701595018369982,1.204597070187004,1.348800641024664,1.3164791510093263,1.3065340771584526,1.396039741816311,1.8805230554378192,1.787476341757302,1.5279249825432282,1.5328221780000977,1.6503548689649612,1.8070651235847797,1.4103922915783642,1.2047100823898529,1.5583575543109187
198,9.925,1.0118137141215005,1.128899276442681,1.1282057073602878,0.7006862132306712,1.19987451254096,1.3106321598524333,1.4127753234841252,1.3586271403540715,1.3204772840578975,1.585288749902604,1.6240725725301914,1.4640893041913972,1.4253054815638095,1.876167419609505,1.8567755082957107,1.5271130159612234,1.3671297476224296,1.4496443090290805
199,9.975,1.011475397847891,1.1185258894913503,1.1100574102789127,0.6587949539141698,1.1050291407091166,1.3779360067717863,1.365752664536846,1.3754993383247986,1.3620976618663638,1.6414284720165508,1.5358395059803989,1.5358395059803978,1.5406390044365876,1.8526064040888548,1.982192862405951,1.3294610723642828,1.4542480322251896,1.5515113376740748
200,10.025,1.009816037340795,1.14002683490383,1.1323224198001265,0.6633553034769315,1.156756920009111,1.3388948709177406,1.3762874303758028,1.331657601345212,1.3702563723986956,1.6060890152368408,1.6441029564258778,1.663109927020397,1.316232713670429,1.6963721255608053,1.8294209197224367,1.4587849931293206,1.3685018828053552,1.5296732354996945
201,10.075,1.0108547633031828,1.1238036814994627,1.1262716073322638,0.6567874831054163,1.2623423376548264,1.3566895890027275,1.368632279046765,1.3244443258838243,1.3614666650203433,1.806603293934488,1.5995966665044945,1.4396369998540457,1.5478450096469962,1.6513483233619932,1.8160126860903971,1.2373350685020066,1.5196168331792703,1.5066069083106426
202,10.125,1.0094809542183312,1.1205069415171722,1.1378343684478496,0.6833968675646585,1.203787955214758,1.4071784545241277,1.473398617089969,1.3717033674352836,1.3787983848530525,1.7142708750810864,1.58849556631155,1.4953286709267084,1.4487452232342866,1.6537123930809388,1.8214128047736544,1.551228808157613,1.52327873954216,1.5388224001497357
203,10.175,1.0091472264446857,1.1290988740391503,1.111281416646364,0.6755408640166092,1.2353098712419217,1.386357239384299,1.372306321417566,1.392211788537104,1.3957245180287874,1.812781310404992,1.7804925847743691,1.2869363501348408,1.480668703918581,1.6882390829725882,1.983450288738288,1.374577176846533,1.3884152021168,1.4942243205098626
204,10.225,1.0074159885184597,1.1098061045853571,1.1261427989610004,0.6555941646801556,1.2464478919016346,1.3183360493880545,1.342685264020551,1.321814508621268,1.379788829174832,1.648930220350772,1.6352271991290206,1.5575767455390943,1.5119000081332563,1.712877652718945,1.8864492548611325,1.4525202495056668,1.4068435120998275,1.4965656748612974
205,10.275,1.0066668691143006,1.150369835653957,1.1005413278654577,0.658676679710061,1.2504217624814926,1.3480212572573662,1.3859128258174125,1.2561629092330149,1.3365389637543224,1.6464912986789175,1.6826779206279034,1.5560247438064505,1.2801017514454227,1.5831647102681905,1.994787534937919,1.3479516675997731,1.4474648779594883,1.4485264752870723
206,10.325,1.0066075456614314,1.1183201146885868,1.1636083409185731,0.6983450974498143,1.1928550698895948,1.2519861124389362,1.3964023125113652,1.391853770776801,1.3668367912366943,1.7380942809957869,1.540990805831316,1.540990805831316,1.415561321635744,1.6932980366402253,1.7291350321246746,1.4961945614757546,1.2811725885690592,1.381735586101953
207,10.375,1.0064367048596965,1.1130679308216007,1.1395141371231972,0.6823640776599029,1.2872483416298892,1.2872483416298892,1.3491894254353525,1.3142771781995453,1.3795968665762153,1.637087487684873,1.7036357595419824,1.4684985323135311,1.468498532313532,1.8145495459704968,1.863351611999044,1.4152599148278444,1.4551888779421094,1.4565922768724295
208,10.425,1.004927092201663,1.1430683894744085,1.1300765947636078,0.7011643489243937,1.2537372035257843,1.353009989214214,1.4132429153622492,1.2805073929249116,1.4132429153622492,1.79718556862574,1.5686925378958174,1.441263732296438,1.1556474438840332,1.6258157955782988,1.841126536073802,1.414899151827599,1.493992893234111,1.4130608052302849
209,10.475,1.003976868936075,1.1346726996238654,1.1203517893853348,0.7083036556999825,1.288198604903415,1.3589059039718705,1.4307180045882697,1.34454348384859,1.2859890018075264,1.749603905926827,1.6016274561718218,1.2839133140507808,1.3840150300615195,1.6016274561718211,1.88887585863742,1.514582485727701,1.397071775628138,1.472880839173096
210,10.525,1.0043499100671105,1.1405697428461483,1.1438590571730305,0.7271612236034469,1.3416480578902028,1.3361764100195253,1.3996475253193872,1.3547800127798302,1.3372707395936605,1.8235510085368087,1.6123122392263989,1.3536525217034467,1.2932985876147578,1.685599159191236,1.7200871215276283,1.4441834228364807,1.4183174510841852,1.499566515414949
211,10.575,1.0029386821896802,1.1803131221225136,1.1463047902739183,0.706744330043371,1.258530718891932,1.346335187651835,1.4428117027090104,1.2888828809323918,1.4265516159016218,1.592831533919812,1.6526160955146576,1.5245063206685607,1.4476404557609013,1.558668927294186,1.9002949935504456,1.447640455760902,1.3152603550866009,1.36031665004948
212,10.625,1.002794970004371,1.1468383570421448,1.1266652988707797,0.685618408453042,1.266042509550451,1.3766467321829332,1.397049452862712,1.3079217783142068,1.3487272196737623,1.7386241880710571,1.501731354659915,1.290219896257109,1.362133792114063,1.6201777713654857,1.6497893755418789,1.5863359380210371,1.6074870838613164,1.4045224150021354
213,10.675,1.0012852941046608,1.145712892557076,1.1527074767607202,0.7051188477113782,1.2605931733347464,1.3701637192026608,1.3946309284741376,1.351015468468462,1.362717177250473,1.5631290877126156,1.466743111794679,1.2194921300921475,1.3033060221947004,1.7349475665228486,1.839714931651041,1.4876965848203174,1.4374082495587854,1.3871626764871006
214,10.725,1.0008384408520477,1.174652425566256,1.1596054705109662,0.7131274283419029,1.2446512259965428,1.3310707014679375,1.3616336866956251,1.3205317410445971,1.3595258946109574,1.527829898947339,1.4697059354004292,1.3493062966246872,1.2662720629862452,1.6523812494050012,1.8973322386384075,1.4738576470823512,1.3949751251258304,1.4707226811184515
215,10.775,1.0000433108692166,1.1247416337714813,1.112580144184137,0.6859060263661356,1.29368675363696,1.3135253721350248,1.2707157216918332,1.2874219267428348,1.3030839939781491,1.4766639957012495,1.4519843746031786,1.480777265884262,1.4519843746031782,1.6247417222896758,1.6741009644858171,1.538363048446427,1.4149649429560716,1.4183227145340402
216,10.825,0.9999890238042016,1.1656825601787608,1.1402233378740894,0.7061412605168134,1.2724528277653495,1.339696269883031,1.3976290815536487,1.3169369510124314,1.3665936467301032,1.6505208519794448,1.430451405048852,1.405999244278787,1.4304514050488528,1.6423701317227566,1.8135352571132168,1.4223006847921642,1.4997325272307058,1.3668258846777628
217,10.875,0.9981193937154326,1.1526775532702955,1.1459378749601616,0.7259762100975142,1.2536038656525508,1.3612313438974548,1.2925547625411826,1.2864046209271875,1.3335557066344794,1.5667330455044637,1.4375179489680123,1.364834457166259,1.2961889371312694,1.6676823396735658,1.8534290409447136,1.4859736101691814,1.5142394125365304,1.3977974919969869
218,10.925,0.9984390892626036,1.157033578977091,1.15741518635802,0.7360597738502499,1.3559097332689982,1.3041109344699573,1.4229434728912858,1.3081735853561574,1.363019372319846,1.7964919108140134,1.460399882955712,1.4003834494095864,1.3923812582701032,1.5324196032110629,1.8485061532206557,1.300356060166045,1.5004108386531283,1.3729065379969745
219,10.975,0.9978995909239026,1.1699597359762877,1.1599390724328584,0.6965766018069389,1.269107584319204,1.2912490330543522,1.4200720075133992,1.3033261869098884,1.4029627062180574,1.5303827789666116,1.5898536123461429,1.3836880566304337,1.439194167784663,1.478841390037684,1.7167247235558103,1.4669472233617775,1.5581358345437262,1.3497451796199402
220,11.025,0.9971421253746662,1.1471936609952469,1.1751100182528489,0.7322865344467256,1.2915314606518686,1.3234457515714515,1.381290403863195,1.3404002186224802,1.3374082538487682,1.622612007076138,1.5322486265367892,1.1786527896436834,1.3436641801937994,1.5440351544332265,1.779765712361962,1.4654583017903131,1.4576006165260222,1.4142630768796016
221,11.075,0.9974154177104928,1.1459564931343251,1.1186629732881257,0.7474828546584797,1.3352429804318973,1.351056368801187,1.4182632693706674,1.2848378050047864,1.3658814203973957,1.4327888249750331,1.4250019291871248,1.3198788360503702,1.354919867095955,1.646928459142498,1.864961541203915,1.5573791575815576,1.4211084812931714,1.4460980601227318
222,11.125,0.9967436060941434,1.144511166135794,1.1373349707211162,0.724983468576851,1.3761593202908573,1.3213088420443888,1.3017193855277929,1.261560999668771,1.3977077224591123,1.6090067238858494,1.5974311359442233,1.2926073201481032,1.4546655513308513,1.7054699567327218,1.786499072324096,1.47009966858635,1.3890705529949767,1.2993006873252326
223,11.175,0.9963050994391928,1.1384867133822771,1.150157889044053,0.7322480836557996,1.2959213341179845,1.360960082721658,1.3415455308996658,1.303687154846781,1.3046578824378807,1.3843163768832665,1.456973866277692,1.3231311226563818,1.3154829658780216,1.4760942582235943,1.7781964509688364,1.4607979446668726,1.437853474331791,1.3366324606426725
224,11.225,0.9957507776190792,1.142283965719398,1.158731408896687,0.7434711040075024,1.383498302277885,1.3440522449806704,1.3613700262331063,1.3353933543544532,1.3228860678943608,1.6145769793937124,1.3568510765796922,1.3909618578344891,1.470553680762348,1.6259472398119783,1.6032067189754469,1.5008743752110576,1.4591834203440823,1.4191941371043335
225,11.275,0.9962195872740472,1.1268010743653838,1.1542097491472445,0.7271627770818779,1.4170271082093897,1.2730357937143577,1.4093984292957462,1.307364848825756,1.3121327731467836,1.532670945377583,1.3936787272918707,1.1720424876416804,1.3673829022486277,1.528914398942834,1.6528804312895515,1.491348934595344,1.3298174379011378,1.4256093719872378
226,11.325,0.9946658410167314,1.149189903040227,1.1452835096738974,0.7481305205808577,1.3544476546201365,1.283558907867512,1.2920655574778273,1.3601187543603457,1.3601187543603452,1.552678368266566,1.4149107432644965,1.32554795947937,1.3441652061012717,1.5005500777252416,1.7090632398905352,1.3851231486694546,1.5117204256983825,1.364150250434169
227,11.375,0.9951834770545328,1.1713184110098271,1.1317171123656182,0.7665439018083438,1.3463141804101202,1.312586058980221,1.3388190423145865,1.3144598435041044,1.3228918738615782,1.6165650119683754,1.457861140930383,1.4061901131505723,1.4726242917246155,1.4984598056145215,1.5685847718871215,1.3877361746577823,1.3729730238635511,1.3596409948299848
228,11.425,0.9946795396092004,1.1296842708155463,1.1429438854228025,0.7503740463585161,1.3577737992529495,1.302051208312336,1.283477011332132,1.328055084084623,1.328983793933633,1.6939104791492576,1.3756162854430252,1.4597630263078918,1.3756162854430245,1.4926900118637088,1.7085446949518437,1.4012261630975509,1.5109827816169397,1.413060465162396
229,11.475,0.9948271382706528,1.1376749964602078,1.1326594028303285,0.7453640635544417,1.4021258291851115,1.3054592421434588,1.3984432925359056,1.2815227539236218,1.3551734869077376,1.5486182530107178,1.323760333369817,1.2947464082548623,1.3745347023209875,1.5631252155681956,1.5486182530107164,1.436189293190267,1.4506962557477447,1.3751268232416998
230,11.525,0.9943527927549376,1.148913912373324,1.1417128402468242,0.7521270251050008,1.3051085958790862,1.2549121114221986,1.4036762380853376,1.264951408313575,1.297807289048993,1.4525175557442147,1.4704942581667917,1.3698247246003603,1.4848756201048532,1.4740895986513065,1.5172336844654917,1.4453268747751844,1.416564150899061,1.3450608998345668
231,11.575,0.9942375033765676,1.1289809564603197,1.1532875323070255,0.7670834319152432,1.3137632332198652,1.3128584376047,1.3662413788994463,1.304715277068213,1.2504275401583018,1.4613820087365132,1.4506889696481982,1.3259368469511792,1.3473229251278112,1.3651446569416712,1.6110845559729374,1.4685107014620584,1.4471246232854262,1.3814751826241656
232,11.625,0.9939764956265752,1.1363104137930904,1.157712078119313,0.7708319331125654,1.3500289115195836,1.319529919498543,1.3311912988007055,1.332088327977795,1.3060744818422014,1.3746292571337009,1.3074879823636745,1.406433018866872,1.2686167180231331,1.4877092988516412,1.611390594480638,1.349892998007902,1.5265805631921825,1.3874661496246414
233,11.675,0.9937904091371222,1.1154042771631345,1.1247605742753477,0.7818057574146158,1.3491626211133805,1.270898738016493,1.258447665705625,1.2931327957144727,1.2753455495560888,1.4995187518976545,1.3698874579251932,1.3733910064109347,1.4890081064404277,1.5205400428121076,1.5555755276695291,1.369887457925193,1.373391006410935,1.4121802932173677
234,11.725,0.994066454422413,1.138214220903705,1.1377172564643636,0.7850192872781431,1.3288625225127932,1.3447348021446652,1.319162796071094,1.2274562915313925,1.2724277504883614,1.4172823428863,1.3026492122116724,1.3061229434442372,1.392966224258348,1.531915473560928,1.6465486042355535,1.219279662630126,1.3790712993280907,1.3533727774545272
235,11.775,0.9939694473906338,1.1371094459449202,1.1356311872400953,0.7818196341768807,1.350825223655321,1.2686390935429586,1.2738850167416196,1.3167267228640214,1.3560711468539828,1.536154682113083,1.4121601337810852,1.398382961744197,1.487934579983973,1.543043268131528,1.4776017009563065,1.3708286176704187,1.4052715477626412,1.3871362906936735
236,11.825,0.9945108469820964,1.118556073804553,1.1206733173921275,0.7909147932874034,1.2865424395859957,1.3220870757201104,1.280473843172854,1.3116837675832955,1.348095346062145,1.4992848367878142,1.2328970981330312,1.3934127868096318,1.3251082384366104,1.4173193787401892,1.6154025690219511,1.407073696484236,1.3831671045536789,1.3041289842934691
237,11.875,0.9950535544784788,1.1144858759473226,1.116746823964026,0.7726685589983475,1.3720128241662335,1.3419248236362733,1.3040999086843212,1.2722925938383631,1.3410651664782736,1.3715439202618736,1.4629801816126642,1.3478382228746302,1.3681573920636954,1.368157392063695,1.595054781341585,1.313972940892857,1.2902672435056135,1.353609143375604
238,11.925,0.9944133326216132,1.1517618436457293,1.127259679841809,0.7796695150505151,1.4483353444735951,1.3025641002681896,1.2769901977760134,1.303416563684596,1.3409249540064547,1.4675286874550997,1.2492463884057143,1.2861864697833028,1.3734993894030567,1.3600666325384791,1.5817071208040092,1.4137976599967896,1.3835739570514891,1.343412755405354
239,11.975,0.994631659243002,1.12485355822914,1.102937732867623,0.8096190762611074,1.3568021513947537,1.3077712948334477,1.2874826645322175,1.2891733837239874,1.2342250099914898,1.5052524198235768,1.2921193338308583,1.4519691483253978,1.4386483304508524,1.4786107840744878,1.5785169181335752,1.3720442410781275,1.4719503751372152,1.283997712728776
240,12.025,0.995212139167078,1.114731265684025,1.1178811138492808,0.7904843006927637,1.3497341684133786,1.249132863935363,1.2793132552787672,1.320392121273957,1.3044635813982717,1.3309349347482953,1.3375400709008929,1.314422094366803,1.3936837281979666,1.4201042728083553,1.2351604605356383,1.3078169582142058,1.4267094089609529,1.3767664917254987
241,12.075,0.9949388797369744,1.128947287082038,1.130353004511996,0.7472849216431748,1.336916572770974,1.321119672968332,1.2704033104440595,1.311974099398381,1.2396409266178623,1.4640476037185528,1.270806421124829,1.378890472406066,1.3166602610623237,1.3101097124998238,1.40836794093731,1.300283889656076,1.4312948609060576,1.365388321287444
242,12.125,0.9952897733462556,1.1095867472753047,1.1167123916107324,0.7812984693919971,1.3671418510420628,1.298702301200995,1.3250886336698404,1.2492279278219092,1.316842904773326,1.3090719299647942,1.4000248183990724,1.3448034218496892,1.523460881274164,1.4390046277280488,1.5591923731590591,1.315568564852957,1.4552462149484555,1.3497753363049154
243,12.175,0.9947318067224632,1.1247662503588456,1.098494562227257,0.7940043549015571,1.3354904799580851,1.307684799420072,1.2488021818101631,1.3117738700874269,1.331401409290731,1.4336529582210693,1.314450352706059,1.3498889651564676,1.3724408094430915,1.4304312661801235,1.4948651069990482,1.372440809443091,1.378884193524984,1.2486686611353115
244,12.225,0.996546661948462,1.119089309411045,1.1320417319736729,0.7832514131566657,1.3943464574234232,1.275109151291228,1.2888984996194413,1.219140619841422,1.2734868750173205,1.354846488148132,1.3676280587910394,1.3484557028266788,1.5401792624702813,1.3260879542015915,1.4570990532913866,1.2909386349335974,1.3484557028266788,1.317023472980346
245,12.275,0.9955600188340524,1.1237450470100578,1.0992599498189848,0.7731765398995182,1.4007103282565845,1.315428711487372,1.2663515546673536,1.3218650599227848,1.3234741470316371,1.2804432569236726,1.3913727470036936,1.4959634090791425,1.3565091929785444,1.3311538809602532,1.4674386830585655,1.4198974730242713,1.3153068109488215,1.3116522825584307
246,12.325,0.9964966451710088,1.1134465967048786,1.1348849787338,0.7976452053732654,1.4316641470166829,1.343082920529029,1.2776445369976086,1.3175459903704252,1.2888169439419972,1.3706753801038054,1.266931601334481,1.420975394052569,1.3109441135396491,1.310944113539649,1.4712754080013326,1.4241191449243669,1.3581003766166149,1.3200866543402865
247,12.375,0.9968537879773904,1.1075901420653087,1.0888527148499183,0.7813126903660386,1.3781640818767111,1.3567910605035514,1.2467595801009872,1.3100870508362756,1.2554671073270898,1.3502664120035526,1.4032791810660477,1.319082430202085,1.2754248556800305,1.4251079683270749,1.325319226562378,1.2847800502204705,1.4500551537682491,1.2674379378921017
248,12.425,0.9972397940429318,1.0954485473335316,1.10223425069703,0.8181952393723415,1.3741616677587123,1.287785791499593,1.2909267324544698,1.3097723781837325,1.3152690248547674,1.3394209571971936,1.317767500614329,1.2713672365081898,1.3394209571971931,1.2311536742828706,1.3394209571971936,1.296114044031464,1.39510127412456,1.2499662983694413
249,12.475,0.9977034176511206,1.102196534379092,1.0919530721636723,0.7898587379135139,1.353820992597324,1.2626834459149965,1.3101996027322789,1.3039679756087,1.3133154162940677,1.3655288981022282,1.340980063979041,1.288813791467272,1.3194998341212545,1.3287056469174492,1.4238323791447964,1.2888137914672717,1.319499834121255,1.347430395394063
250,12.525,0.9967983345596944,1.0803489138233244,1.0973337059379886,0.7802588944669471,1.381670962807707,1.2487585435666977,1.3013053139643065,1.290486861235386,1.2897141146118922,1.4277079283164846,1.3485599408191962,1.3394274807233555,1.38204562783728,1.2572353398607865,1.351604094184476,1.339427480723355,1.354648247549757,1.3623207565418416
251,12.575,0.9977353350466042,1.0755192041436317,1.0819999706388732,0.8154441305391488,1.4259015677530302,1.276411887262792,1.244980723672537,1.265679294817339,1.2940440034231788,1.337857140548988,1.2653772954628126,1.34691712118476,1.4224169598161924,1.2804772631891,1.3408771340942451,1.3620170889110466,1.2744372760985845,1.3067635335371053
252,12.625,0.9984512906155218,1.0807334627012384,1.0843054268164591,0.7899744985686009,1.3370532113459646,1.3081521749232414,1.3560670510977555,1.3332504433956056,1.29826497825231,1.3812114137270937,1.3422618510840314,1.345257971287343,1.2943239278310297,1.3272812500674676,1.4021842551502828,1.3512502116939684,1.3003161682376547,1.290380055318506
253,12.675,0.9978309012298708,1.089517726706944,1.1104972509786883,0.8423619921346546,1.373308318544999,1.278987692271304,1.2367320517006886,1.2759694322305457,1.3016246425769908,1.4238413086213295,1.284132453704414,1.284132453704414,1.4268138374493489,1.2960225690164917,1.343583030264804,1.3406105014367844,1.4268138374493495,1.28322249589992
254,12.725,0.9988696341362446,1.0899736059708318,1.0985527530629904,0.8064348418917215,1.394729144340618,1.31911580908651,1.2824321117850128,1.3325914529931833,1.3288482185746635,1.4244708432659503,1.4333184882551793,1.4716582832085074,1.3035530284131465,1.3625373283413444,1.223924223510082,1.2947053834239173,1.3507404683557047,1.3267856200175183
255,12.775,0.9991179230127,1.093458928440812,1.0795046286904186,0.7945119022439063,1.364520127684524,1.2634995847530626,1.2820695374978166,1.3036106826817309,1.224131284934184,1.3928590010247002,1.2085100155949602,1.3811543035370974,1.4045636985123031,1.360671082933793,1.3021475954957806,1.5362415452478313,1.2143623643387618,1.2563141499767256
256,12.825,0.9998720832706366,1.078857452677432,1.096718414098811,0.819134431758196,1.3045211680001436,1.2580890586306464,1.2993620447368652,1.2779885340747164,1.29051783342839,1.3297584376430147,1.2716903835974689,1.3413720484521252,1.3849230889862845,1.3152414241316286,1.318144826833906,1.332661840345292,1.3268550349407378,1.3257292257296505
257,12.875,0.9998711825947064,1.100718685874302,1.0893158337864872,0.8245780236990422,1.3229295202395015,1.2856329997684044,1.257843435495822,1.2373669144528667,1.3273173461772778,1.3511401385162132,1.290641326343845,1.3021649096147727,1.4289243255949715,1.264713263984259,1.2992840137970405,1.336735659427554,1.3770682008757995,1.3600767949304011
258,12.925,0.9994592423227884,1.0665902673391965,1.0619552891835815,0.813911827520531,1.328678357924988,1.265546180350179,1.2713514380582078,1.2372455490235412,1.2336172629560231,1.312120179689589,1.3692931722686557,1.174904997499828,1.369293172268656,1.2663817856263353,1.2692404352552884,1.323554778205403,1.2835336834000552,1.2677527706524654
259,12.975,1.0005839097093674,1.1022146259008572,1.0819234877215338,0.8085989454810737,1.282454042635061,1.28317411789763,1.3018960747244197,1.2846142684227675,1.2896547952607489,1.353086879754311,1.3842901411322923,1.174377291862232,1.3190469582510578,1.364433520255396,1.2651504158709068,1.2651504158709064,1.4637166246398838,1.3325066210903551
260,13.025,1.001010089801386,1.0716193618774803,1.083432277303413,0.8080469149374157,1.3090692879137444,1.269768626977469,1.2376135407568805,1.2711977419206062,1.3047819430843328,1.2695304411536137,1.331458755356229,1.3427184488476127,1.3117542917463054,1.3201990618648445,1.21323197369669,1.24982597754369,1.3004945982549208,1.3023903629754083
261,13.075,1.000896912110022,1.0751618422190246,1.068367980993256,0.8119137998250805,1.2274570523390878,1.2622030925266194,1.2118567893977483,1.251566549612069,1.2607848868046785,1.3576096592753106,1.2989475135041555,1.3939243209431686,1.3157081265816284,1.1983838350393177,1.3659899658140473,1.444206160175589,1.3157081265816282,1.3394808328853922
262,13.125,1.000445040303663,1.0790159409708608,1.067382345919962,0.7913803235884179,1.2216413756805329,1.2554194782339114,1.2814567656188076,1.3018643692448066,1.3004569483050832,1.2835252479090091,1.2447145492681315,1.2696642841086954,1.300158404469385,1.2308535854678186,1.2946140189492592,1.4221348859121408,1.2779808623888838,1.2275439267644783
263,13.175,1.00156783664256,1.0885534055942616,1.0699232279885746,0.8157247677523188,1.2927001870912052,1.2996839806465332,1.3080645329129266,1.3178418438903856,1.2459087702705078,1.2682992356691056,1.2407873216632672,1.3343278292831144,1.3976052314965408,1.2985623410755258,1.2407873216632674,1.3810980830930375,1.221528981859181,1.2469634656237607
264,13.225,1.0017261849286283,1.0821608630009685,1.0717442020648509,0.8232550850749233,1.2933406346445284,1.2552196620263878,1.281557788562557,1.3279960642973825,1.2455161417235887,1.31606619518052,1.247805500409746,1.247805500409746,1.2450750726189153,1.2914923450630416,1.2887619172722098,1.31606619518052,1.3488313286704916,1.2090501426847893
265,13.275,1.0023484651443686,1.0678213493062705,1.0643321593714683,0.8023494493413419,1.3015016441021834,1.2361514029871157,1.2299603275130573,1.269858369456993,1.3083806168511376,1.1869354797741414,1.2384235485314672,1.2465532435984132,1.327850194267875,1.365788771246958,1.1435771060837616,1.4389560268494728,1.4443758235607702,1.2519730403097118
266,13.325,1.0021827908403698,1.0537944462115691,1.0755988590470082,0.8192588432617013,1.2576153883471497,1.3074557376138924,1.2671738114941955,1.2357675640110424,1.1852444702337956,1.3797645880444738,1.398591785152293,1.398591785152293,1.1861134177926178,1.2210782124214243,1.143079824403317,1.4712109739967396,1.2721806045712205,1.2987472617146163
267,13.375,1.002040051632343,1.075082980173405,1.0745737638417665,0.8296487655437152,1.269237374805696,1.2461972943233712,1.2976986506956258,1.2129924724517862,1.2780468173430553,1.2413305393551797,1.233321955230308,1.2813734599795394,1.3214163806039008,1.2813734599795394,1.1959485626475708,1.284042988021164,1.3534507171033892,1.2656831727144846
268,13.425,1.002169772433395,1.0632991074669045,1.0737867873147655,0.8141830423809772,1.2154083725374525,1.2524019865327811,1.2362593186075463,1.2510567642056782,1.2907408228552135,1.2877446458539383,1.2479994407349906,1.250649121076254,1.2718465638063587,1.202954874933515,1.1817574322034092,1.2532988014175168,1.4016809005282589,1.238428146441039
269,13.475,1.002426506707392,1.061066826410716,1.0481484005099702,0.8046364691847563,1.2471307506462714,1.274503534787866,1.2952000301144355,1.2765064214323725,1.2337781730162258,1.3465872228118856,1.3229167442858951,1.2519053087079244,1.2624255213861435,1.2966162125903498,1.2071944048254988,1.3755178076769838,1.338697063303222,1.3240170726527505
270,13.525,1.002525237262588,1.0656857100139587,1.0721595017103047,0.7882292097318669,1.2028036826593562,1.278351682561927,1.2385895773500477,1.1994901738916994,1.2525063141742057,1.245276840499318,1.3366493550013645,1.3340387117298775,1.3183748521009548,1.3183748521009548,1.1382404663683494,1.3183748521009548,1.3209854953724414,1.2157872272183363
271,13.575,1.0026119270048983,1.0536480811666629,1.069589976835264,0.8222695567961947,1.237376289852531,1.2728990541545184,1.2393497767581974,1.2768460279658502,1.2834243176514029,1.2309375396451567,1.1687428007999274,1.3345954377205376,1.3268210953648854,1.1998401702225427,1.1635599058961583,1.3216382004611158,1.347552674979961,1.3237801111101228
272,13.625,1.003631869056382,1.0568471784694151,1.0769659175604178,0.803995499136956,1.2753280033654466,1.2759810130957925,1.2132920789825905,1.2472485849605748,1.223740234668124,1.2605066613039606,1.2424994232853326,1.2450718858594216,1.3608327016934587,1.2553617361557814,1.2116298723962553,1.3556877765452793,1.1884777092294478,1.2361207660863125
273,13.675,1.003406590242124,1.063868355985007,1.0527863939434967,0.828422060263519,1.169430835996312,1.249164756632424,1.256943675718874,1.238144621259953,1.2199938100582366,1.28961120713495,1.200232212581043,1.2334301248439226,1.2717354082241683,1.2334301248439226,1.2564132948720703,1.215554325933141,1.2666280371068024,1.272673496796746
274,13.725,1.003015969259738,1.052020765206107,1.0787383691029764,0.8084187765559103,1.2535940666425722,1.226565857813522,1.2304270305033869,1.2671081710570962,1.2111211670540662,1.3283994122906482,1.3360047524373495,1.290372711557137,1.2092490833256475,1.2675566911170308,1.143336135387562,1.361355886259691,1.2650215777347966,1.2011005045970382
