,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TPE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
191,9.575,1.0162366211619194,1.149693925166565,1.2110974652427644,0.6208894984017904,1.316723842562085,1.5000819558552911,1.453578086541797,1.5386137332864729,1.49742459189452,1.9000152319513417,1.8529074162831256,1.837204811060388,1.9104836354331665,2.1250859068105905,2.0413386789559858,1.5283869083465342,1.5754947240147483,1.7925004553752475
192,9.625,1.0161436240504471,1.223990539187529,1.1819969182668673,0.5538184154280021,1.3254326860866446,1.4963714253636928,1.454294197233957,1.5095205591542344,1.4332555831690903,1.968385482584184,1.895866017436345,1.6472278512151848,1.994285291565554,1.8440663994736028,1.9373057118065384,1.7715469343257646,1.6368679276226366,1.91870013474237
193,9.675,1.0172909855574552,1.1747009857270805,1.1913252660661937,0.5926892919549567,1.3573160724476658,1.4913559146932174,1.4666301185508333,1.445808395483564,1.3859459416651612,1.922460226381466,1.9224602263814656,1.609740029556748,1.8148024537041032,1.8711946203446264,2.045497680869881,1.7942962112893683,1.6661321961972702,1.7280171063417418
194,9.725,1.0184967534306242,1.2105624020550858,1.1720896013501567,0.5600235064366097,1.3202108147075935,1.5082603551439928,1.3858993528052403,1.4876521863290455,1.541748629468283,1.7758933353790256,1.9027428593346705,1.6642657542980586,1.7657453734625757,1.9839265546662828,2.131072002454831,1.5729340970499934,1.4004187444703171,1.7034596684345569
195,9.775,1.018843273450438,1.2020418044949788,1.2020418044949788,0.5867837011845737,1.2952655839653835,1.43167642794599,1.4762967974723575,1.5030690191881764,1.482671135976123,1.7728387511384944,1.7828831633262472,1.5920393317589308,1.8582162547343983,2.219815093493525,2.3102148031833063,1.7728387511384949,1.6824390414487131,1.669166068200612
196,9.825,1.0176780319576697,1.1791704322198175,1.1706360261965136,0.6096461960340561,1.2783300181008357,1.388117492508311,1.5004288169021656,1.4613091421132949,1.577406241486717,1.8940346943233228,1.8542649369622035,1.7150707861982843,1.774725422239964,1.7200420058684245,1.9338044516844424,1.8691785959726228,1.6554161501566051,1.6823520444917517
197,9.875,1.0179800218886863,1.1963590793134136,1.200348507392726,0.5864808113700789,1.2841553797954846,1.4727813159327587,1.4640370672376537,1.5289943432584372,1.6614072520700325,1.9831653209375515,2.037296384288204,1.5894848602055311,1.8010881078489918,1.9388762691051995,1.9487182806234995,1.7125100041842876,1.432012675912723,1.7018143488098063
198,9.925,1.0170458803900175,1.177598373087801,1.2129100623182894,0.6071990630179309,1.2935086355811187,1.422117524778476,1.4592162428161746,1.4493232513394556,1.5346503028261635,1.8463170077954016,1.8463170077954012,1.5783818219675725,1.6514550544660715,1.9681057286262336,2.265270207453461,1.807344617129535,1.5978680173005055,1.7257213193318923
199,9.975,1.0174709520555352,1.2132005571330249,1.1593827504279766,0.5435952787094596,1.3417865474991086,1.4042236952385747,1.4593152961851612,1.486248967759049,1.55113463109614,1.8664366623722672,1.962893337430265,1.5674209696924726,1.7699799873142688,1.948424836171565,2.2136806925810597,1.659054810997571,1.5867123047040723,1.638631586431719
200,10.025,1.0176715518938202,1.2095539906270207,1.1651520651427845,0.5765142312405575,1.336920081889816,1.3987359696290558,1.443582790145759,1.482369229511556,1.5441851172507943,1.900388610593121,1.7762426209563846,1.5995733280117987,1.7523683921800888,1.9958855256983024,2.3444492658322167,1.6473217855643882,1.518400950172393,1.70432759713228
201,10.075,1.0168525341539858,1.1741317436225869,1.1822478616660606,0.5860909627370021,1.2624795037949677,1.4352903864437083,1.4700925780882468,1.478493107105894,1.4856935605495911,1.9713968746608248,1.7586562047333978,1.5270052530346436,1.7917491978332207,1.933576311118171,2.231413249016569,1.6688323663195943,1.6546496549911005,1.6205918515968227
202,10.125,1.0168087767177418,1.1848866953902917,1.175064725797757,0.5980602111414907,1.226276337883027,1.5150216383729258,1.5067038725151911,1.4686798000226946,1.4960096021266778,2.040913284919253,1.9285694343732385,1.4932370135074338,1.652390801780954,1.9332504281459872,2.125171172828762,1.6992007395084583,1.5915378827351958,1.6550656553653806
203,10.175,1.0171618427178093,1.1967002916207474,1.2084153110991191,0.5498233211174599,1.3072057409586673,1.4731067395861852,1.4789897537219128,1.528407072462024,1.556645540313516,1.9096620430882996,1.8679461246713227,1.4507869405015488,1.5666644916598185,2.0116342881075786,2.057985308570885,1.6779069407717582,1.4925028589185252,1.68254204281809
204,10.225,1.017071074308957,1.1933427626298525,1.1896217745585569,0.5889779870594083,1.3666902956019724,1.4680560720021183,1.569421848402265,1.5088354073355108,1.5169912744021892,1.8910313423865692,1.872671814790583,1.5284306723658423,1.6431777198407558,1.9552896889725204,2.152654610629371,1.707436066426708,1.6798967750327274,1.6630359843833518
205,10.275,1.0153268306782393,1.200181313308511,1.186742403894545,0.584273282888908,1.3038076433429977,1.450341776709866,1.5311086218727064,1.4249579110872588,1.508032380397609,1.863581319125283,1.904489201740228,1.6726778669222044,1.722676390118249,2.036303490166162,2.1135739351055043,1.4454118523947324,1.5635901799490175,1.4938334277348717
206,10.325,1.0155061147208695,1.1937373457105709,1.1842922021732094,0.5721041794958103,1.307207865570777,1.4568968781492484,1.5037461110936554,1.5197434101478438,1.552880672474376,1.760049157844953,1.8320716297772268,1.6520154499465416,1.6025000004931027,1.7690519668364866,2.169676966959761,1.7825561803237886,1.791558989315322,1.5294210764852902
207,10.375,1.014770306411427,1.187361550256361,1.1563221972863642,0.6187903590746602,1.3274572937509703,1.4677852600127943,1.5085256373146152,1.4791020314855228,1.5311591802600713,1.8144556927940236,1.925908745176948,1.5514264891703198,1.6807120299345122,1.7877069602221205,2.224602925563187,1.7342094950783165,1.6272145647907088,1.6318091600113924
208,10.425,1.013671691715029,1.20884729274039,1.1960028954477298,0.6153302867828597,1.2934583426488382,1.5221112905694305,1.4335643156393976,1.46943144472498,1.536682311760448,1.9339719035351324,1.7882616916249503,1.4968412678045888,1.602812331011992,1.801508074525876,2.066435732544387,1.6867060893845207,1.7220297771203232,1.576049230865224
209,10.475,1.0126911050779013,1.1860723879331154,1.2029656292594006,0.6094700428443636,1.3033432478066935,1.4743099089329543,1.5109456220314392,1.435453849586077,1.4854116401749191,2.020515086037636,1.8586989427835392,1.5919209768781368,1.5962943861552743,2.042382132423324,2.0642491788090136,1.5831741583238612,1.6356550696495142,1.684744357454123
210,10.525,1.0123754405831284,1.2072634057868263,1.192389523990685,0.6196306174155023,1.334975385721902,1.4493390101989017,1.4856274679656425,1.4955243200838435,1.5131187238495358,1.8627408532238603,1.9926995174022688,1.585495702976588,1.4555370387981796,1.8627408532238603,2.105330359690224,1.6851306788467015,1.5941596139218157,1.4849766545610448
211,10.575,1.0107984661575269,1.1852333064864502,1.1997622368663772,0.6027819269540385,1.3321848584418636,1.3920950524028632,1.5075583353095172,1.490129915248135,1.4825049814712803,2.10692434189014,1.7593461918023574,1.5490828664406124,1.510463071986414,1.9996471350729224,2.128379783253583,1.617740278803631,1.583411572622122,1.6241331245976385
212,10.625,1.0108928655666267,1.226201267584845,1.18505085308332,0.6160782999196469,1.4178695756446562,1.4308181562441515,1.4761381883423823,1.5408810913398554,1.5451972848730198,1.7768330044862006,1.874601327699556,1.5047820181533853,1.5685439680751387,2.0361316008346653,2.155153907355273,1.6068011380281906,1.8065885811163531,1.5859809094823123
213,10.675,1.0100272419998857,1.1952622855800346,1.1852214397670309,0.6089121687480332,1.4516529662968365,1.4334805801208088,1.4762391358291092,1.5243425110009494,1.5478597166405146,1.987624983531347,1.6886390220255727,1.6170508340594014,1.6760058123844837,2.0465799618564304,1.9918360534117097,1.722327581068477,1.7770714895131952,1.6122811528683805
214,10.725,1.0092425763345114,1.1911068574877142,1.1984679655096024,0.5948759272020328,1.4042606719377455,1.4603887380106717,1.457211677666922,1.5906482121044443,1.5228709247711,1.6520713787502883,1.785572096225059,1.5477739432231237,1.5102268664333447,1.8564943523835309,2.2277932228602366,1.7772283013828856,1.831462967857012,1.5593530870857313
215,10.775,1.0080275182527465,1.2058991549511622,1.2051107279129465,0.6068783946423661,1.3765693494314115,1.4762447215320105,1.4951305815089655,1.4909337237363092,1.473097078202518,1.8971704795032425,1.826904906188307,1.4466441564839534,1.6037083791879267,1.868237596373564,2.174099503744457,1.686373759558438,1.6491743383917077,1.5727510377634584
216,10.825,1.0073118274128372,1.2041588818396505,1.1889262524553663,0.604937538221138,1.3378935562288483,1.4491247998314023,1.3805148738709478,1.5052601937990462,1.517734725791855,1.8960658602202536,1.6626409055063114,1.609403635132956,1.5029290943862472,1.814162367338168,2.2400605303250063,1.736354049100187,1.679021604082729,1.599625360982749
217,10.875,1.0061050759400252,1.1923376365691332,1.2082045119665152,0.6165776782840011,1.391539856848913,1.447160250831031,1.5738511482347437,1.4914505645575322,1.4451002362391003,1.919246928148389,1.6514450311974511,1.5540625232152925,1.570292941212319,1.825922024665486,2.2966041465792566,1.5784081502108314,1.7650579571766374,1.6505341403914957
218,10.925,1.0058052490538991,1.190268428042579,1.1718622152377969,0.5966032909723469,1.407408644294381,1.4349648686569243,1.4533356848986203,1.4676240975310506,1.550292770618683,1.917801877352813,1.7891443090607992,1.5720346625680286,1.5519319175224016,1.825329250142928,2.066562190690453,1.7650210150060477,1.6805894858144146,1.6259838661088424
219,10.975,1.005748642527969,1.2164956154902693,1.2309347325880762,0.6236034904197414,1.4269764376218896,1.4279877603983748,1.4937237408699713,1.5281087152704995,1.5008030003053745,1.8645114461034675,1.6653115052804477,1.5059515526220315,1.6294555159323028,1.7808474709578,2.1075353739075515,1.6374235135652255,1.8445914520211657,1.597786790646359
220,11.025,1.0040128580196517,1.1932491930911673,1.224501854191378,0.5999142164415929,1.4230822476140306,1.426088759404765,1.516284113126781,1.4601625596997487,1.4591603891028366,1.839742265481391,1.602865578938723,1.531802572975923,1.531802572975923,1.8278984311542572,2.1200463445568816,1.6462929714715462,1.7686792595185914,1.5540802613531506
221,11.075,1.0032158843474317,1.2213064442499475,1.2200004336923933,0.6394358795092178,1.385433221570711,1.4102617739286094,1.5612193722646297,1.51950740430336,1.5125554096431488,1.756657698340012,1.6744977614466037,1.623636848131637,1.5532140450801444,1.7762195880765383,2.1244212253866963,1.6197244701843323,1.7527453203927073,1.625712803777145
222,11.125,1.0034910467638565,1.2231111727005728,1.203326910345477,0.6375914557289303,1.4241881177896718,1.412377297186026,1.450762464147876,1.5137535073673234,1.4793052806066882,1.8494671354345984,1.7409030268556287,1.574179574395067,1.5741795743950675,1.8106942395135384,1.9347675064609324,1.5237748096976893,1.7176392893029924,1.63202240484057
223,11.175,1.001880222398012,1.2065098982498916,1.180305324214391,0.6177613179304611,1.3919632913863396,1.44853923455411,1.4543919183300862,1.435858419706161,1.44366199807413,1.7330446958862866,1.5178551105877665,1.6677192860635208,1.5447538087500818,1.94439161001876,2.025087704505705,1.6869326418937465,1.7522580517165112,1.5695743276083107
224,11.225,1.0012307039885282,1.1845250028073182,1.208135590106452,0.644539581390308,1.4646667167257998,1.3670222689440794,1.458866056461538,1.4375969688259165,1.507204891997043,1.6795548128790896,1.7214484703431945,1.5386397832271013,1.4434269253541376,1.7900017280117269,1.820469842531077,1.809044299586321,1.6605122413044973,1.6082034630608195
225,11.275,1.000172364961486,1.2046447010743837,1.193843941650525,0.6316814418629925,1.3922954336492115,1.427749618814401,1.4679949100829948,1.4842846708345687,1.4536215917727824,1.7477374325084136,1.668466404252093,1.6495923499053489,1.506149536870102,1.8043595955486431,1.9327031651064963,1.6458175390360013,1.645817539036,1.524060629260381
226,11.325,0.9989091784648788,1.1826118545572195,1.222222571472081,0.6348757869481709,1.4465131090798096,1.4579104546536483,1.4398646574950695,1.4797553670035082,1.464558906238388,1.709889647832855,1.4554640547198698,1.6163508268354343,1.5265535586779109,1.73982207055203,1.9007088426675944,1.6949234364732677,1.534036664357704,1.5459103677577843
227,11.375,0.9987752426276758,1.2168072353978456,1.2336090794912762,0.6747888270216973,1.438531716610055,1.395225133518391,1.449829086112228,1.4827797471602333,1.4583021132388587,1.7431042337949063,1.583628740064734,1.5576676131784266,1.576211275240075,1.7764828255058736,1.999006770245648,1.6652208531359862,1.6689295855483146,1.5748110395333783
228,11.425,0.998661897071434,1.2110890385842876,1.2082839684312268,0.6299585800415516,1.3821066137044946,1.4175691736780065,1.515557826236395,1.4875610683625695,1.5118249251865503,1.746262422938075,1.6543538743623871,1.6837646099066077,1.544063616071562,1.764644132653213,1.9962536750639484,1.5808270355018363,1.7536151068241304,1.4063133342879175
229,11.475,0.9976336406912096,1.1977772178086463,1.2125495717717534,0.663079066538607,1.450572968488079,1.4755509468995458,1.4607491819149727,1.4774011675226175,1.484802050014903,1.7930319856311343,1.6035245399953233,1.5488589306773013,1.5342814348591618,1.818542603312877,1.6181020358134637,1.5670808004499766,1.6618345232678815,1.5069858176894828
230,11.525,0.997161800032336,1.1644926515324088,1.200156208103974,0.648879762838811,1.500376824873569,1.436179772464553,1.4710296009151616,1.46460989567426,1.4160035559931483,1.7449926063905177,1.5282233385159187,1.679961826028138,1.600479761140785,1.705251573946841,1.7702823543092203,1.7955721022279238,1.9292464840839256,1.6618239893284288
231,11.575,0.9970970092725698,1.1817823815350024,1.1834904063673983,0.6636507404859182,1.488351817106048,1.3765208620027836,1.463803558668746,1.495625375161545,1.4237989893635132,1.7012962497232245,1.6547344576255365,1.5723559023757807,1.414762144506681,1.7120412786688444,1.7514397181361203,1.5759375786909875,1.6224993707886752,1.4521139117938393
232,11.625,0.9958142539621552,1.1892493724708548,1.1943294637671855,0.6294507715682413,1.5413778545572376,1.3665080862624404,1.4232956914303392,1.4413235025947502,1.41067622361525,1.786119048546832,1.6866929384885605,1.6795910734843975,1.651183613467749,1.6760401409823165,1.7293041285135344,1.6121233559448551,1.7506097235260212,1.5986805400441193
233,11.675,0.996082650801456,1.1910050337440998,1.1926839244034515,0.6605731425488971,1.4745825806521375,1.5067552915027296,1.5139047828028604,1.5004994866151145,1.4236424551386997,1.6405916021286775,1.6863591790120966,1.7039620931980268,1.6581945163146077,1.71804442454677,1.721565007383956,1.545535865524656,1.6863591790120962,1.4688374537145308
234,11.725,0.9948884851297956,1.176041535420374,1.210665263568631,0.6502813932096319,1.566590530523457,1.4726659851413948,1.5107674516643068,1.5019066454961878,1.36367806927353,1.6371010668794603,1.574269895869161,1.6405916874911437,1.5742698958691608,1.647572928714511,1.8046508562402583,1.720875961559859,1.5323824485289617,1.5609485478204923
235,11.775,0.9961026707757592,1.187861683556095,1.2056870360396374,0.645542285280198,1.48830012807181,1.418892979242015,1.4232858367628878,1.4549144109131742,1.4109858357044425,1.543623509455896,1.7339806686937294,1.592078059080072,1.49170792057285,1.6370715694453777,1.9174157494138249,1.6889871583284244,1.8551170427541697,1.557043865765798
236,11.825,0.9947490645232387,1.182583639673732,1.1820926694386058,0.6588422471417834,1.5105870058830533,1.4138885297279091,1.394723065985448,1.431311678584692,1.4713849209552925,1.808575648754813,1.5271653960073854,1.5408927254096976,1.4619605813463952,1.6644386900305204,1.7879846546513425,1.6163930371224229,1.5305972283579634,1.4768785464621752
237,11.875,0.9941683182754376,1.2000715919584355,1.1857908211548729,0.6662049755639661,1.5955066348367224,1.4547012306795033,1.407190204736882,1.4408798413143764,1.3639983629708634,1.6300339313757397,1.5449590915335818,1.5585710659083272,1.5653770530957,1.7151087712178985,1.7695566687168784,1.6232279441883677,1.7117057776242122,1.5389517661079932
238,11.925,0.9943443220980736,1.175063326110435,1.2008110845571165,0.6519771716335463,1.4896415164247772,1.404837312787024,1.3440181364407564,1.429678948196063,1.4433846780769115,1.6096445263474377,1.6501387282681286,1.6265171104810583,1.602895492693989,1.6568877619215767,1.8154900527776128,1.5421541898129545,1.5286561225060566,1.546527288149628
239,11.975,0.994501284471956,1.1871339868836095,1.1984643421825387,0.6540056187954019,1.5222498064368015,1.41606608667977,1.4356038911150633,1.4483459374859065,1.4704321511953689,1.7233939485413927,1.6698516122760296,1.5861917118613975,1.633041256093591,1.770243492773585,1.6296948600770056,1.6698516122760283,1.5794989198282277,1.4784241013681014
240,12.025,0.9947462465015324,1.1741171465123073,1.181238762847805,0.6848364407813587,1.541629070533376,1.414423611707945,1.4506476827641934,1.4590718853354148,1.510459521019861,1.8916163955377256,1.5896214973027547,1.6294450003667076,1.5033372406641914,1.7090920064946111,1.662631252920001,1.6095332488347307,1.5531166194941315,1.532087371702709
241,12.075,0.9935747423754058,1.1542119895457656,1.1681805599930832,0.652391202273336,1.5071664954344768,1.445342592628406,1.43113980414593,1.5472684864438198,1.4303043459999032,1.5995225959408412,1.5402810183134024,1.66205537232536,1.5271162232850837,1.744335341252358,1.6686377698395198,1.4942042357142833,1.5731930058842014,1.449605134189773
242,12.125,0.9934094379324367,1.1853392157655034,1.1892306774062311,0.659758406568889,1.5577341341909094,1.4218466884423406,1.4110751226208078,1.4773616815225488,1.399474974813003,1.664696536055081,1.550452656129733,1.530867990999673,1.5210756584346432,1.5439244344197127,1.694073533750171,1.5961502080998722,1.5504526561297327,1.4706484764501009
243,12.175,0.9939224928127408,1.163118385892843,1.1572518477107443,0.6940519402141735,1.5268865052830451,1.458677904670293,1.3838949811069143,1.452925372088495,1.3912910944263692,1.5409814552453722,1.5474561672422025,1.6510515591914714,1.4891837592707386,1.6122032872104943,1.7255107471550084,1.492421115269153,1.508607895261226,1.5152808127273472
244,12.225,0.9941721702147353,1.1836355705256103,1.1700076836204647,0.6848064900351042,1.5168674408893696,1.4182425293645906,1.4255782665854424,1.4981205568805271,1.4394346591137162,1.5990425174340577,1.5701441586852494,1.5251911561871032,1.4898709399385597,1.5316130136868384,1.859127746173332,1.483449082438825,1.5059255836878978,1.5007487801932131
245,12.275,0.9939667364416552,1.1642924145067122,1.1664186985926883,0.6714275624889285,1.554659480084603,1.4212643608885764,1.3937768817815153,1.4503687505313458,1.3452695657102336,1.633814600400923,1.5255305917973536,1.6147056577061754,1.4809430588429426,1.70069589983254,1.7580227279167835,1.5573788296219329,1.5287154155798108,1.445650011621011
246,12.325,0.9943418785934074,1.1440183654255671,1.187555540512213,0.678669765071085,1.5492883952366432,1.4771165755827624,1.41536957432333,1.479522302904558,1.3889065737835746,1.5984721538155842,1.4247251805747594,1.5384504721505712,1.5068601133795123,1.6174263690782196,1.690084194251655,1.4784287904855598,1.554245651536102,1.5190449660483494
247,12.375,0.9940861948377308,1.199945149116439,1.137033952631007,0.6885680333566201,1.576566308650022,1.43975026168342,1.3800921016689136,1.448500125152215,1.3991827128735554,1.64511895797578,1.532310800857441,1.510375881417764,1.5887148794166104,1.6106497988562882,1.7485264353342589,1.648252517895734,1.6388518381358723,1.4635323581245778
248,12.425,0.9960613737428264,1.171926255757404,1.1645146300569402,0.6823443091159559,1.5347082300435122,1.457381028735407,1.452646710287972,1.458959134884552,1.4463342856913917,1.5604122317151918,1.4951360228187398,1.7531324675047175,1.460943722920597,1.6225800497118137,1.7096149949070831,1.5137863682177255,1.34904165052668,1.486318342511055
249,12.475,0.994569780526279,1.158580636087402,1.1626979425743231,0.6679475314705583,1.482510855074035,1.4120641935340863,1.4198916003718585,1.459811375244496,1.4206743410556355,1.5170937616481923,1.5325113811771376,1.671269956937643,1.631184146162386,1.5602630963292388,1.6897711003723772,1.4585068074382013,1.5571795724234496,1.4609295762213204
250,12.525,0.9946617857237106,1.158976715586714,1.15591334100807,0.6670586852753846,1.5172883066867962,1.4613800374537105,1.430319887879774,1.4745806010226334,1.45672101501762,1.593715098971753,1.4744158881082252,1.6212456860941054,1.590656144847047,1.5906561448470469,1.8323135206988093,1.4744158881082248,1.4315905303623424,1.3988160218833514
251,12.575,0.9958444867965928,1.165842150698115,1.1452923014678358,0.6979654206735407,1.496772647977672,1.466729347271995,1.4143461562979962,1.4312936592601722,1.427441954041496,1.5082343889617325,1.453610205860503,1.5658932489019195,1.502165035283818,1.6265867856810634,1.6842456456212502,1.514303742639647,1.574997279418792,1.5082963211421196
252,12.625,0.9960709972152408,1.1538981637584431,1.1655275965398837,0.7085591825292404,1.4490206981100082,1.4230361497261792,1.3764168129198977,1.423036149726179,1.4153936354956411,1.529429211468881,1.375884152837162,1.6408246461624802,1.52942921146888,1.5745895228311513,1.4150230893511302,1.5595360857103946,1.556525398286243,1.4010756190392448
253,12.675,0.9958457584431292,1.1515072079225317,1.1433879710532118,0.702980005307334,1.4641493259248073,1.51115981696952,1.3617877728435803,1.405765328982182,1.4095564976148205,1.5323214309735165,1.454659915953416,1.529334449626589,1.496477654810393,1.484529729422686,1.583100113871275,1.4606338786472706,1.4606338786472706,1.4634684629867007
254,12.725,0.995483308428216,1.1547711490215238,1.1402146163634383,0.68127704919814,1.5090873728444174,1.4165560932532597,1.4015103567343723,1.3721711705225417,1.3894737675192623,1.5054855147080777,1.4313966606377986,1.5321575021733789,1.461032202265911,1.6121734645692811,1.466959310591532,1.4995584063824563,1.4936312980568338,1.4779365571333745
255,12.775,0.9962171577464722,1.1491148605137276,1.1332698355914517,0.6703817438564205,1.473412580260605,1.4584843879580662,1.4136998110504488,1.3427908976133884,1.4450490148857802,1.5407703934075148,1.396690719214828,1.6083996282326547,1.628982438831609,1.4525583479834212,1.5378299918933789,1.526068385836833,1.6054592267185184,1.4337157750152825
256,12.825,0.99756716606394,1.1359984703001589,1.1440680246513406,0.7256638877086773,1.4397283623103752,1.4493561754328212,1.397514104773497,1.3464126351235912,1.4330629532256047,1.48209971703107,1.4237493344707923,1.6279756734317663,1.549202656975391,1.4704296405190154,1.5462851378473763,1.5783778482555295,1.5375325804633355,1.4805218750536742
257,12.875,0.9976093439025426,1.1441726869063085,1.139616980020702,0.7093881105976593,1.4506135317934294,1.477068489820057,1.417544834260145,1.3771275372750185,1.3734532375490982,1.5140341719111363,1.418502379037203,1.4908749493962443,1.5950914507132623,1.5921965478989015,1.5921965478989013,1.5169290747254984,1.4879800465818822,1.4544228057949964
258,12.925,0.9975766974205988,1.1420497195960388,1.1088991819755232,0.6901394730284034,1.505767808295132,1.4430578656736408,1.391285703741943,1.410244523604254,1.4605583147773131,1.5080879435929673,1.5684114613366866,1.5540487190167525,1.6287349790804044,1.4276565866013429,1.4822350074170882,1.554048719016753,1.430529135065329,1.4857524136995204
259,12.975,0.998063591382874,1.1404691592121283,1.1312257858120782,0.7236007339271349,1.4609005270513489,1.3784128301301737,1.3690063383760045,1.3400632868247149,1.353811236311577,1.3653665303778872,1.496487324526913,1.4879359683867583,1.4622818999662963,1.4337773794991178,1.3995719549385026,1.5449450093211174,1.4765341601998867,1.4800826821355977
260,13.025,0.998549184982816,1.1441398863901473,1.142116531250339,0.6975580643974784,1.5014042222350712,1.3872371866849158,1.4367813719236624,1.4152404218198595,1.4504239736560718,1.3747042702608872,1.4341050720622837,1.6292791351240137,1.575535552541799,1.5585638948842566,1.547249456445896,1.4821914354253185,1.5529066756650756,1.3925418288193223
261,13.075,0.999214851709498,1.1370123645062642,1.156422158814412,0.6872261077371716,1.469279211537054,1.4265261791935906,1.3780727425376642,1.3538460242097008,1.3866233490063564,1.4933331903403968,1.5157893285410036,1.549473535841915,1.6729822959452567,1.4596489830394854,1.5214033630911563,1.5045612594407003,1.5045612594407012,1.415939714041876
262,13.125,0.9990629611786532,1.1172071373707777,1.1211924184791158,0.6897641964414726,1.489219844563778,1.4142638599845945,1.4510347203441931,1.338600743475418,1.405778276824686,1.4652630719052504,1.4652630719052495,1.4764057568627047,1.4596917294265226,1.4318350170328868,1.523762167931886,1.4847627705807953,1.4624774006658867,1.4314370639986922
263,13.175,1.000158770787838,1.1403842054068285,1.1249593554608623,0.6968672130877943,1.3993391418961327,1.4203923887651826,1.3333723017064465,1.3663557218012894,1.4575864582338354,1.387813020882977,1.509454002793039,1.556451654894653,1.5370996804998702,1.5509225193532872,1.5564516548946532,1.4016358597363932,1.5039248672516723,1.430833080579833
264,13.225,0.999789912894918,1.1423757215388686,1.132955145207314,0.6998667803793276,1.424995024429153,1.3936534916337904,1.377634485982827,1.3623119588384278,1.4319598094947896,1.3773390102527694,1.561167125166983,1.563910828374658,1.6215285957358294,1.459650106483014,1.563910828374657,1.459650106483014,1.456906403275339,1.3793827891727717
265,13.275,1.0002273543688809,1.142616785989337,1.131968464992505,0.6936938911754633,1.445386710077686,1.4073684082822429,1.3624376879785354,1.3963085386690224,1.3838661853541498,1.5058598986636065,1.5303675642838095,1.723705815287636,1.7182596673720347,1.4459522715919977,1.478629159085603,1.494967602832405,1.4513984195075986,1.4148592128289508
266,13.325,1.000592547895022,1.130835777378738,1.12374710998008,0.6933186971464932,1.4078033968415162,1.4228968055795828,1.416036165244098,1.348801889956345,1.420838613478938,1.4702560137136276,1.4459319252514535,1.5378229261085563,1.499985455167396,1.5080934846547869,1.3405275419153673,1.5270122201253673,1.5134988376463825,1.4188224252987132
267,13.375,1.0003477592649206,1.133398125074733,1.115488899622085,0.6690046485907614,1.4013831153424463,1.4354303241700086,1.4075116129314085,1.3639311856321283,1.3768691249866023,1.4753790491943468,1.475379049194348,1.5639017921460088,1.606821909940753,1.6229169541137825,1.3868563062426866,1.451236482934804,1.4673315271078329,1.4515923257481531
268,13.425,1.0015244100300134,1.1183688711586597,1.1394462136441657,0.6969798784583612,1.386232788273349,1.418675096336305,1.3646045828980455,1.350411073120503,1.3605492943901762,1.3499195229983372,1.5070107495405505,1.4777225547614936,1.464409738952832,1.400508223071253,1.4484343599824367,1.5602620127751985,1.6294886549802412,1.4237648972186308
269,13.475,1.00129392533841,1.1166383288509758,1.1351649467224303,0.7112633948072141,1.3679139454321765,1.404812065588512,1.3954198168214451,1.3719391949037762,1.412191689619779,1.4482766280646802,1.5989185401079045,1.4694193525619743,1.4879192364971072,1.2976347160214554,1.4033483385079284,1.4799907148106222,1.424491063005223,1.314435631023772
270,13.525,1.0024942617535308,1.106646074956601,1.1169043813263098,0.7074765751055041,1.4117585156301258,1.407762972661361,1.420415525395782,1.3398387421923643,1.383789714848774,1.3011748011410875,1.553015085232912,1.5189117134288097,1.6369618465968525,1.4323416157722464,1.348394854408305,1.453328306113231,1.513665040843564,1.408972507777755
271,13.575,1.0026360083073689,1.124835473301781,1.1059598945932505,0.6900812901938727,1.3683266176744762,1.3537840159407384,1.3346142227462647,1.4007169578996213,1.3736148364867449,1.348896419765763,1.5910728040094224,1.4322259283227208,1.6197173225758768,1.4478502111771503,1.3723328440474072,1.6066970868638524,1.4322259283227208,1.4450867325770482
272,13.625,1.0030705480505533,1.1195534779070857,1.1315108317230935,0.6858903399558726,1.3648641386684923,1.3569899224838666,1.3865182331762134,1.3110569947402144,1.3970171880890487,1.4346583275776756,1.5483970058000502,1.4475831773756738,1.5303022160828543,1.5432270658808522,1.4579230572140711,1.5639068255576472,1.4139785679008798,1.4083865920699117
273,13.675,1.0032614580820398,1.1091788969355807,1.10758806224227,0.6971907458775699,1.38160886750378,1.391379793016536,1.3405709803502015,1.3718379419910234,1.3021386733333598,1.347203366152799,1.5909830228852098,1.6115118360837286,1.4575457370948377,1.4216203139974295,1.3702982810011324,1.4729423469937266,1.5473592948383574,1.4318061664645534
274,13.725,1.0024912335945182,1.1166618635314312,1.1166618635314312,0.7017764616235131,1.35668772181893,1.3754407932835384,1.3211215517998445,1.357334379455641,1.3599210100024828,1.3858069111568687,1.5386532616521122,1.5564853358765565,1.4291133771305211,1.4418505730051243,1.5004416740283009,1.6303610719492572,1.4367556946552829,1.393943119950238
275,13.775,1.0044090371402925,1.1212333171666546,1.0998868293599968,0.7248858517413875,1.3269555708423435,1.4303130197565277,1.3564862705321106,1.3815231680951736,1.338511062025296,1.355533039777961,1.623604872271364,1.489568956024662,1.519916710646557,1.38840977395168,1.3530040602261366,1.4592212014027686,1.5173877310947337,1.4144995527975432
